ID,Total_Count_Total,Refund_Only_Count_Total,Rental_Not_Returned_Count_Total,Partial_Payment_After_Receipt_Count_Total,Payment_Without_Delivery_Count_Total,Amount_of_Loss_Total,level_Total
630000199205183735,82,0,0,2,8,4550.85,4
540000199308102545,70,0,0,2,5,3572.13,4
350000199108052250,57,0,0,0,9,4720.120000000001,4
540000196210300523,80,0,0,3,9,5305.280000000001,4
500000199706049383,75,0,0,1,3,1611.0500000000002,3
630000198207126721,73,0,0,3,4,3071.06,4
360000198907219536,77,0,0,1,7,4432.0,3
330000199402243601,68,0,0,1,7,3720.82,4
610000197212296487,68,0,0,1,5,2905.54,4
150000197412047564,65,0,0,3,9,4496.599999999999,4
640000198602225676,75,0,0,2,10,7626.08,4
310000200511023693,85,0,0,1,8,2717.59,4
120000197406133364,77,0,0,4,9,7977.07,3
350000195404135888,72,0,0,1,9,4717.61,4
650000199301088803,60,0,0,1,7,4218.15,4
350000198408218967,73,0,0,4,5,3844.26,4
150000200103086097,77,0,0,4,10,7387.57,4
450000197309307322,68,0,0,2,7,5971.250000000001,4
44000019870714930X,76,0,0,3,11,6281.469999999999,4
360000196507122955,75,0,0,7,6,6662.92,4
140000200210168096,70,0,0,6,11,9046.2,5
450000198005285480,73,0,0,3,13,9553.05,5
460000198312143839,70,0,0,4,5,3666.79,4
230000199909019429,71,0,0,2,9,4478.709999999999,3
430000197605164190,75,0,0,2,4,2465.98,4
130000197707058080,82,0,0,2,9,5179.240000000001,4
420000200512049188,62,0,0,4,4,3593.4700000000003,4
64000019890415763X,69,0,0,3,14,7918.019999999999,5
43000019540220101X,79,0,0,0,13,6520.629999999999,4
350000199602289456,69,0,0,1,8,4763.040000000001,3
220000197810247068,70,0,0,2,7,5394.33,4
640000200105166636,72,0,0,1,13,5697.179999999999,4
230000199308308137,74,0,0,2,5,2939.43,4
530000198206100366,69,0,0,1,12,6062.12,3
110000196705282080,69,0,0,4,7,6383.420000000001,4
410000197906303912,79,0,0,1,4,3387.52,4
410000196504021176,64,0,0,2,9,4509.08,4
210000195208224081,67,0,0,4,7,5727.079999999999,3
650000200507281858,79,0,0,1,13,7151.179999999999,4
350000195605164773,59,0,0,5,4,4730.96,4
350000199812036027,62,0,0,6,4,5539.67,3
370000199611131304,69,0,0,1,7,4641.599999999999,4
220000200212277042,73,0,0,3,9,6483.55,4
620000197101204772,69,0,0,3,6,4722.08,4
330000195501045944,74,0,0,0,11,6834.810000000001,3
350000200001080783,72,0,0,5,12,9735.91,5
22000019671127850X,71,0,0,7,6,6222.02,3
110000198605236393,73,0,0,3,11,7330.479999999999,4
34000019990117549X,63,0,0,2,6,4437.39,4
36000019560329172X,58,0,0,3,7,5830.179999999999,4
310000196307146638,64,0,0,2,8,5603.549999999999,4
650000199510140241,82,0,0,2,14,10265.98,5
51000019530901931X,77,0,0,4,6,5434.749999999999,4
530000198710129686,68,0,0,2,8,4621.64,4
230000200108015319,69,0,0,2,6,3724.84,3
150000196305026448,69,0,0,3,7,5259.6,4
140000198910032851,89,0,0,3,9,4364.05,4
150000196211202148,74,0,0,4,7,3864.41,4
460000199908099618,60,0,0,4,8,5402.879999999999,4
640000199502137710,68,0,0,3,5,4316.679999999999,4
460000198708147887,84,0,0,3,7,5447.800000000001,4
33000019520306213X,63,0,0,4,6,4967.2,4
530000200109284351,51,0,0,2,7,5377.88,4
530000196301231808,71,0,0,4,9,4538.48,4
22000019730906820X,68,0,0,6,8,5496.849999999999,4
620000195511051511,63,0,0,2,11,7006.78,5
62000019940424843X,84,0,0,3,12,7999.14,4
370000196703313785,62,0,0,1,4,2719.43,4
220000197209023717,82,0,0,3,8,5904.13,4
210000200103137807,58,0,0,2,8,5498.45,3
350000200002259865,56,0,0,1,6,2981.18,3
610000195408259961,70,0,0,8,6,7259.6100000000015,5
430000197411143930,53,0,0,2,8,4783.5,4
330000195806290684,86,0,0,3,11,7121.58,4
120000197402278646,74,0,0,3,10,5356.22,4
310000195405296205,82,0,0,7,6,6767.94,4
360000195407257743,59,0,0,2,5,4010.13,4
220000200308037238,69,0,0,3,7,4224.07,4
620000198306245492,78,0,0,4,8,6362.66,4
450000196412079458,59,0,0,2,10,6980.649999999999,4
520000195601182968,74,0,0,2,9,5578.18,4
120000197806060328,72,0,0,2,7,4977.46,4
110000198805185631,78,0,0,5,8,5283.990000000001,4
210000199905038047,79,0,0,2,6,3176.55,4
130000199501130648,74,0,0,4,7,4831.2300000000005,4
430000196201218899,68,0,0,4,11,8075.55,5
540000200005194919,66,0,0,1,5,2350.96,4
450000196809179975,71,0,0,0,4,1605.81,4
45000019930125531X,86,0,0,7,7,6191.889999999999,4
310000195408096890,64,0,0,0,7,4341.82,4
230000199506234597,90,0,0,1,11,6645.17,4
620000197209019237,53,0,0,1,7,3861.77,4
620000197410077762,82,0,0,5,6,6366.65,4
130000196303048180,65,0,0,0,6,3150.76,4
320000195012312763,77,0,0,3,11,4975.110000000001,4
34000019650202296X,64,0,0,1,13,6736.5,5
510000196506142397,79,0,0,2,8,4228.9,4
35000019660916023X,60,0,0,2,6,2967.1100000000006,4
520000195210040364,76,0,0,1,12,7091.43,3
31000019590603246X,68,0,0,3,7,3444.9500000000003,4
510000200109021240,63,0,0,0,10,6059.98,4
620000196202016311,64,0,0,3,5,4707.75,3
410000195408129596,63,0,0,3,3,2977.71,4
120000196304187842,61,0,0,2,4,2304.71,4
310000199301115746,75,0,0,3,15,7771.940000000002,5
610000196801017947,77,0,0,3,7,5201.43,4
610000196004277789,70,0,0,1,3,1974.39,4
150000195612118604,71,0,0,3,7,6355.26,4
120000195402033949,59,0,0,1,7,2647.5600000000004,4
54000019850616243X,68,0,0,0,9,4048.5500000000006,4
440000198810070341,70,0,0,4,8,5411.15,4
410000195708259819,76,0,0,4,8,4560.87,4
12000019851214976X,71,0,0,4,11,7385.19,5
440000195101193505,67,0,0,1,6,3706.12,3
540000199802102567,70,0,0,2,7,4278.97,4
420000200011122471,78,0,0,2,8,4635.72,4
330000198104063149,75,0,0,5,5,5155.48,4
610000197404017980,78,0,0,7,5,4464.04,4
11000020030409087X,58,0,0,3,6,3831.14,4
430000195807188183,68,0,0,4,8,3762.57,4
220000196109188173,62,0,0,2,5,2611.91,4
630000200604056659,57,0,0,4,7,3918.49,4
650000196505204155,85,0,0,4,6,6063.29,4
110000196001231840,68,0,0,2,6,5379.18,4
210000196504200273,75,0,0,4,5,3543.88,4
13000019810624451X,69,0,0,3,8,5642.53,4
640000196112063214,55,0,0,2,6,3778.83,4
640000198809256066,69,0,0,3,6,4958.209999999999,4
64000019960827465X,72,0,0,1,7,3844.670000000001,4
410000200605094330,66,0,0,0,5,1353.36,4
220000199512190998,62,0,0,2,10,5150.34,4
420000198612117475,79,0,0,3,5,4050.36,4
430000196306264971,76,0,0,3,11,6265.240000000001,3
350000197403173945,67,0,0,5,4,3994.53,4
640000199803315314,74,0,0,6,9,6064.170000000001,4
340000198203280159,67,0,0,4,10,6196.98,4
14000019990627991X,59,0,0,0,5,2240.4700000000003,4
520000198806213426,80,0,0,4,8,6412.349999999999,4
620000200105061515,81,0,0,2,10,6208.290000000001,4
540000198609095364,74,0,0,2,7,4117.9,4
150000199411060459,60,0,0,2,7,6128.219999999999,4
440000199309115627,87,0,0,3,5,2959.89,4
620000200511048754,68,0,0,1,8,5154.17,4
310000197112212660,72,0,0,4,9,5012.050000000001,4
450000195706082041,68,0,0,2,9,7126.039999999999,3
520000198211045793,59,0,0,3,2,2206.09,4
500000198906052670,77,0,0,2,13,6822.72,4
330000200106282206,79,0,0,2,6,3015.8,4
420000198003241008,73,0,0,4,9,5186.36,4
370000196202049349,62,0,0,1,9,3494.8,4
650000195404063889,71,0,0,2,10,6068.89,4
340000197711086120,78,0,0,3,10,5793.77,4
640000197106191142,73,0,0,4,8,4725.34,3
520000200607253441,72,0,0,4,6,4405.97,4
410000199008086855,83,0,0,1,9,5083.88,4
150000199405081990,63,0,0,1,4,3687.98,4
340000199308199255,71,0,0,2,6,2520.7200000000003,3
340000199203099784,56,0,0,3,6,5342.94,4
350000196606132399,81,0,0,3,6,3325.24,4
630000195203114228,84,0,0,1,11,5833.909999999999,4
15000020050813662X,83,0,0,3,11,7058.380000000001,4
110000196703128100,73,0,0,5,10,6024.129999999999,4
220000196504131505,71,0,0,0,7,4434.919999999999,4
330000200505317576,63,0,0,1,8,4994.1,4
430000199112295095,67,0,0,3,4,4180.410000000001,4
230000197005268300,73,0,0,3,8,5965.529999999999,3
350000197606197779,62,0,0,0,9,5215.88,4
430000199308272346,85,0,0,1,8,4619.3,3
140000195105295655,70,0,0,1,9,5302.83,4
130000195708310744,69,0,0,5,7,6806.08,3
210000197701243824,64,0,0,3,10,5224.330000000001,4
620000198510012370,74,0,0,1,4,1913.01,3
420000198508231497,73,0,0,1,15,8117.059999999999,5
110000197106132851,74,0,0,4,11,5476.7300000000005,3
420000199806096857,79,0,0,2,6,3587.83,4
610000198911264817,82,0,0,3,9,5883.5,4
450000200407314176,58,0,0,3,4,2204.42,4
210000197712299401,82,0,0,4,10,7030.369999999999,4
340000197011168846,73,0,0,3,15,8971.67,5
410000197004255237,70,0,0,2,10,5727.650000000001,4
610000196203304591,71,0,0,4,10,7813.92,5
350000198609074859,65,0,0,3,9,3658.58,4
220000199303105160,77,0,0,2,7,4897.879999999999,4
350000197011079896,83,0,0,5,9,7511.27,4
330000196605199408,72,0,0,1,9,3703.35,4
630000198710116053,74,0,0,2,13,5496.98,4
540000200103012568,75,0,0,4,8,6873.07,3
150000195508254403,69,0,0,3,11,8323.75,5
410000199605069594,71,0,0,1,5,3294.83,3
320000199406067236,49,0,0,0,5,2394.7,3
510000196606175006,71,0,0,3,9,4957.67,4
320000197412138708,77,0,0,3,7,3846.81,3
120000198702051384,62,0,0,2,6,2449.7000000000003,4
640000195404135908,70,0,0,4,7,5873.46,4
530000200612115520,63,0,0,3,11,6610.820000000001,5
41000019911026729X,86,0,0,2,8,5293.200000000001,4
120000196309233334,83,0,0,7,9,8063.69,5
130000198306236637,68,0,0,5,4,2624.99,4
370000199801028578,85,0,0,1,7,3720.83,4
420000195012177390,69,0,0,1,8,4809.070000000001,4
120000195805279222,88,0,0,3,12,7942.25,4
430000195608160938,87,0,0,2,15,7331.419999999999,5
430000199507052063,67,0,0,2,8,4977.32,4
210000197511209246,81,0,0,2,12,6552.33,4
650000198606250491,68,0,0,1,8,5386.56,3
330000200508080631,65,0,0,4,8,5243.75,4
450000199405203610,74,0,0,2,6,3570.34,4
450000197208131065,72,0,0,0,12,5837.6,3
320000197909291708,61,0,0,7,7,6042.450000000001,5
540000199606038078,60,0,0,3,2,1946.29,4
520000195512014401,70,0,0,1,7,3561.36,3
630000199005116271,76,0,0,3,12,8686.810000000001,5
450000199903102919,60,0,0,0,5,3830.93,4
440000195407043075,83,0,0,4,8,4812.97,4
610000198302206566,69,0,0,5,9,6144.18,4
360000196702098313,75,0,0,1,12,5890.87,4
150000196603035983,81,0,0,3,6,3121.26,4
650000198805243585,70,0,0,2,7,5192.4,4
370000195604217697,68,0,0,1,6,3826.64,4
370000198901170518,95,0,0,4,4,3340.37,4
650000196106011129,67,0,0,1,5,3752.1,4
330000200012189844,69,0,0,5,14,9032.660000000002,5
120000197302221140,73,0,0,5,10,7537.750000000001,5
420000199003247113,62,0,0,3,3,3224.68,4
360000196312160177,72,0,0,4,11,5701.04,4
310000198511216380,54,0,0,2,10,4585.9,4
120000199209031771,79,0,0,2,6,3325.2900000000004,4
620000195805233257,83,0,0,4,10,6071.7300000000005,4
310000198106238690,69,0,0,4,9,5068.389999999999,4
630000197610292805,83,0,0,0,10,5288.81,4
210000197109092000,66,0,0,1,5,2941.61,4
15000020030119403X,86,0,0,1,18,7509.04,5
530000197110198886,57,0,0,2,4,1718.0900000000004,4
610000196511083313,70,0,0,1,7,3147.3,4
370000200207013504,69,0,0,1,4,2275.68,4
110000200012293085,73,0,0,5,6,5698.64,4
500000198802199037,63,0,0,2,7,4630.35,4
320000196009234148,69,0,0,0,8,4606.320000000001,4
130000198401123593,69,0,0,2,6,3822.74,4
230000198603259871,71,0,0,1,9,4993.46,4
360000200311232801,57,0,0,5,6,5067.44,4
620000200211110077,74,0,0,1,13,6686.39,4
420000196011255953,75,0,0,4,8,4982.18,3
330000196111163800,57,0,0,2,8,4687.349999999999,3
130000196602179121,87,0,0,3,8,6308.780000000001,4
410000196203137108,54,0,0,3,8,3634.41,4
510000199903130342,58,0,0,2,8,4454.36,4
130000195907047598,67,0,0,3,11,6753.849999999999,5
650000200107175263,67,0,0,2,11,6482.52,4
330000197304056053,58,0,0,3,6,5300.71,4
440000195408074025,77,0,0,2,7,3944.24,4
340000200601139679,68,0,0,2,7,3625.06,4
12000019940805460X,76,0,0,3,6,4759.530000000001,4
54000019620416908X,71,0,0,1,6,3084.9,4
220000200301192606,74,0,0,1,5,2544.35,4
320000198712075053,69,0,0,2,11,7510.0,4
420000197101161883,69,0,0,5,8,6077.9400000000005,4
650000199803066591,91,0,0,0,11,6731.33,3
530000199302061453,80,0,0,4,9,6100.9400000000005,4
230000198003272458,61,0,0,1,7,2889.27,4
450000196806285457,75,0,0,4,10,6097.239999999999,4
140000197304229756,69,0,0,3,5,2841.5,4
340000200309227903,90,0,0,1,11,5071.469999999999,4
230000200202123252,67,0,0,3,8,5021.58,4
630000199612015309,76,0,0,2,2,1584.0000000000002,4
360000196510257869,65,0,0,5,10,5629.219999999999,5
330000197410131184,79,0,0,1,8,4099.25,4
410000196201070675,77,0,0,1,5,2726.8,4
360000195309231152,80,0,0,1,8,2461.69,4
640000196104126078,86,0,0,3,14,8714.429999999998,5
210000196212241292,73,0,0,6,10,7624.819999999999,5
410000200012027888,94,0,0,4,9,6123.03,4
130000198512264364,72,0,0,3,7,3671.57,4
350000198801225485,63,0,0,1,8,5027.49,3
220000196203202998,71,0,0,1,3,1700.16,3
120000199002013859,68,0,0,2,6,3460.4400000000005,4
210000197410025800,72,0,0,4,5,3949.14,4
23000019590321062X,69,0,0,3,11,7555.3,5
230000199211129220,79,0,0,4,8,6770.869999999999,4
650000196603284945,84,0,0,2,10,5657.81,4
530000197810069663,78,0,0,4,6,3828.86,4
35000019810107572X,77,0,0,1,6,3670.98,4
31000019860721606X,69,0,0,3,5,4424.950000000001,4
430000195507276181,76,0,0,4,10,7331.800000000001,4
220000197003053144,77,0,0,3,17,9360.59,5
210000199106137516,93,0,0,0,9,4992.5,4
51000019820222312X,67,0,0,0,12,4826.56,4
410000196705224383,77,0,0,1,9,4913.469999999999,4
450000199808023163,86,0,0,3,12,7265.1,4
520000198612175863,71,0,0,3,9,7354.059999999999,4
510000200202029503,65,0,0,7,7,5714.67,5
460000200512041466,88,0,0,1,8,4434.88,3
650000199010283844,88,0,0,4,7,5407.8,4
32000019870727826X,72,0,0,1,11,5265.58,4
460000197712115912,74,0,0,4,8,5399.780000000001,3
150000198812303197,84,0,0,3,15,10485.62,5
450000199907145051,67,0,0,3,8,7564.69,4
140000199604167007,69,0,0,3,6,2897.06,4
220000200005272599,73,0,0,2,11,5825.750000000001,4
610000198604174889,66,0,0,0,10,4422.73,4
140000198601281432,78,0,0,5,8,6805.75,4
120000200407289090,76,0,0,4,3,3462.6800000000003,4
120000199201032622,77,0,0,3,12,6242.99,3
520000196507126497,77,0,0,4,10,8360.36,4
320000195704205889,73,0,0,4,11,6278.98,4
110000199210192191,75,0,0,2,12,7750.910000000001,4
34000020010802304X,77,0,0,3,6,3240.38,3
520000196206041561,84,0,0,5,9,6554.9,4
500000198308170511,70,0,0,1,11,6665.22,4
140000200210266497,88,0,0,4,8,6653.23,4
650000198205144014,78,0,0,6,2,3334.88,3
650000196612148419,63,0,0,4,8,7335.290000000001,4
640000195609108671,78,0,0,2,7,5813.31,4
120000198408132861,74,0,0,3,10,6355.83,4
520000198302247219,82,0,0,6,16,10702.510000000004,5
330000197301112099,81,0,0,1,10,3099.609999999999,4
150000199406086152,75,0,0,3,14,8577.220000000001,5
360000198105199625,58,0,0,5,6,5887.9800000000005,4
440000200412032606,70,0,0,2,6,4484.53,3
110000199202067710,70,0,0,4,2,3332.0,4
34000019801211246X,69,0,0,0,10,3732.11,4
650000196808159339,78,0,0,4,7,7218.199999999999,4
630000198208233289,76,0,0,1,15,6971.73,5
510000197105026154,77,0,0,5,8,5360.120000000001,4
15000019971103050X,68,0,0,2,8,5207.329999999999,4
320000196412094122,77,0,0,0,9,3779.95,4
630000198803278326,59,0,0,3,7,4521.1900000000005,4
230000199702181285,74,0,0,5,8,6335.4,4
130000196503204061,76,0,0,6,6,6830.740000000001,4
520000199410317450,64,0,0,2,10,5466.96,4
220000199105153938,62,0,0,1,5,4334.73,4
420000196810203818,88,0,0,3,11,6851.889999999999,4
410000195406285544,93,0,0,3,17,9580.04,5
36000020041208190X,81,0,0,6,10,8001.469999999999,5
430000198211255561,56,0,0,0,10,6391.789999999999,4
110000195104044066,56,0,0,2,9,5335.009999999999,4
130000197211271566,76,0,0,1,5,3426.87,4
370000200510311694,66,0,0,2,4,2541.74,4
370000199110318373,69,0,0,3,9,5050.32,4
510000199706225609,69,0,0,2,8,4254.29,4
35000020040101040X,58,0,0,0,6,2949.13,4
610000197607023168,67,0,0,1,11,7485.6100000000015,4
130000199201180301,66,0,0,5,6,4910.02,3
610000197002190684,76,0,0,2,6,4458.09,3
410000198504015082,66,0,0,4,9,5976.399999999999,4
640000195508227399,66,0,0,4,10,6590.349999999999,5
410000199108143829,67,0,0,4,5,3777.8,4
650000195310223749,69,0,0,1,5,3032.8500000000004,4
410000198410173645,81,0,0,0,8,2931.55,4
330000199506143832,59,0,0,3,5,3593.32,4
320000199704224535,65,0,0,5,9,8910.9,5
530000195710048073,77,0,0,6,6,5069.4,4
130000196810188858,74,0,0,1,5,2935.55,4
430000200001302868,73,0,0,4,8,7321.319999999999,4
410000195203094510,65,0,0,5,4,2988.46,4
640000200303084842,79,0,0,3,10,7820.18,4
350000198202019591,77,0,0,5,11,8235.56,5
370000198010269645,62,0,0,1,4,2748.0,4
630000198512103024,74,0,0,1,7,4496.63,4
330000197907286771,63,0,0,3,9,5107.67,4
61000020050225057X,63,0,0,6,6,5675.65,4
210000197206011073,68,0,0,3,5,4152.18,4
210000200102203497,66,0,0,3,9,4100.87,3
370000197107200754,81,0,0,0,9,4438.56,4
420000195703163297,65,0,0,1,7,2530.06,3
230000200507043691,63,0,0,0,5,2772.34,4
360000199503090718,73,0,0,6,4,3135.94,4
650000200608315922,62,0,0,3,7,5488.06,4
140000199708247896,77,0,0,5,9,6056.140000000001,4
640000199209054449,64,0,0,2,15,7410.250000000001,5
31000019750907477X,73,0,0,1,6,4001.37,4
340000196401042283,72,0,0,5,9,6001.410000000001,4
650000198511119730,78,0,0,2,11,5708.539999999999,4
220000198202092722,70,0,0,4,6,4090.56,4
530000197101179472,75,0,0,3,9,3789.01,4
650000198606238572,72,0,0,0,6,2714.88,4
210000199612255494,68,0,0,1,8,5107.43,4
230000196302183448,70,0,0,1,10,6253.07,4
360000195507082821,69,0,0,0,11,5949.349999999999,4
500000195603208267,59,0,0,1,5,3013.7200000000003,4
410000200403023171,52,0,0,1,3,2030.46,4
610000195805233060,57,0,0,0,11,5938.06,4
41000019711112307X,70,0,0,3,3,3739.400000000001,4
440000196412015540,91,0,0,3,11,7770.880000000001,4
410000198004270765,79,0,0,2,12,7475.269999999999,4
230000195310126190,63,0,0,3,4,2879.13,4
210000197012035456,86,0,0,2,7,4341.77,4
540000197112120179,86,0,0,3,10,7273.82,3
440000200305178722,61,0,0,1,8,5072.639999999999,4
150000195407073929,84,0,0,5,8,8119.87,4
370000198805164695,87,0,0,4,7,5637.610000000001,4
500000199603165461,78,0,0,5,11,7512.450000000001,5
430000197311254107,64,0,0,0,7,2020.73,4
540000200502100004,63,0,0,5,5,3620.39,4
350000198010294054,78,0,0,7,4,5621.9,4
310000197912255087,77,0,0,1,8,4217.719999999999,4
630000195108181449,57,0,0,3,8,5981.33,4
330000195008243488,76,0,0,3,10,4138.5,4
530000198710163884,66,0,0,2,7,3798.02,4
230000197410084505,66,0,0,4,9,7723.070000000001,5
450000195604284056,75,0,0,3,7,4295.86,4
610000198704151721,56,0,0,3,6,3677.93,4
350000199310218197,81,0,0,2,5,2917.5,4
310000197208310687,104,0,0,4,17,11184.679999999998,5
130000198704161415,71,0,0,3,6,4837.96,4
410000199607316712,79,0,0,3,5,2929.34,4
530000198803123080,83,0,0,6,7,6143.4800000000005,4
350000195106296261,73,0,0,3,6,5177.51,4
460000198612281766,76,0,0,5,5,5053.579999999999,4
150000198212061753,88,0,0,7,9,7641.519999999999,5
510000199910119993,80,0,0,0,8,3929.91,4
530000198711114793,76,0,0,3,8,4649.12,3
610000197104074107,71,0,0,2,8,4150.95,3
150000196611283506,72,0,0,2,8,4354.91,4
33000020040114317X,67,0,0,2,4,3344.74,3
360000198904096120,75,0,0,3,6,4721.64,4
540000200210092743,85,0,0,3,15,10697.679999999998,5
13000019520827517X,56,0,0,1,7,4689.93,4
420000196712032250,85,0,0,6,8,6132.16,4
210000198608319796,71,0,0,0,9,3303.11,4
330000196608044890,75,0,0,1,14,6267.399999999999,4
460000199907213124,66,0,0,2,7,6024.83,3
460000200004212943,72,0,0,3,6,4152.79,4
230000199010313144,68,0,0,4,6,3803.06,4
63000019750822892X,64,0,0,2,5,2359.59,4
640000196806171885,71,0,0,3,11,6757.909999999999,4
510000196108236179,98,0,0,2,6,2283.78,4
140000195601306974,73,0,0,5,3,2809.84,4
330000195303034486,67,0,0,1,9,6421.349999999999,4
46000019940422119X,75,0,0,4,7,5607.290000000001,4
210000199003138874,75,0,0,2,13,5532.549999999999,4
510000197409168565,77,0,0,2,10,4860.049999999999,4
630000197804038143,57,0,0,0,7,3351.74,4
650000196701174838,62,0,0,0,6,3536.98,4
410000196606230286,70,0,0,3,7,5200.45,3
610000198310310152,88,0,0,1,11,6041.489999999999,4
320000195907065142,76,0,0,3,4,3413.78,4
230000200207294771,84,0,0,3,10,7116.950000000001,4
420000197704033936,65,0,0,4,3,3651.05,4
620000198110087664,62,0,0,4,8,5265.09,4
14000019760715478X,68,0,0,3,13,7559.62,5
310000200310199190,67,0,0,2,7,4169.85,4
450000198504231946,82,0,0,1,8,4004.05,4
460000196907097318,79,0,0,3,9,7534.019999999999,4
360000197412249552,74,0,0,3,8,7045.300000000002,3
36000019670817150X,65,0,0,2,9,4372.09,3
370000200604209527,76,0,0,1,9,4883.219999999999,4
150000199401038100,77,0,0,2,6,3715.83,3
620000199511112060,65,0,0,4,3,1992.42,4
440000198804027435,60,0,0,3,2,3574.28,4
620000200512139404,80,0,0,6,9,7635.29,5
440000196711100702,89,0,0,3,8,4774.24,4
210000198207145078,73,0,0,2,4,3433.03,4
110000199208149020,68,0,0,4,6,3958.69,4
520000199007114936,76,0,0,3,6,4351.11,4
210000196812032291,74,0,0,4,7,5023.319999999999,4
410000195007127207,65,0,0,1,4,1753.87,4
460000198808178568,68,0,0,4,9,5059.68,4
420000199010127144,82,0,0,2,8,5155.23,3
370000196906071253,71,0,0,5,5,4072.92,4
120000199711101886,76,0,0,2,4,2942.42,4
46000019681014603X,64,0,0,1,9,4944.620000000001,4
340000198810159588,65,0,0,3,6,3490.03,4
630000197701195517,69,0,0,1,11,5196.25,4
340000198902239307,72,0,0,5,5,3887.090000000001,4
310000196307176650,60,0,0,2,6,3727.42,4
450000199710222287,63,0,0,2,9,6228.76,4
13000019820515670X,76,0,0,6,13,7653.230000000001,5
150000200205093247,67,0,0,3,11,6460.97,4
210000198308039311,77,0,0,3,10,6305.660000000002,4
350000200509133655,79,0,0,2,7,4969.4800000000005,4
320000200009107746,78,0,0,4,11,7584.5,5
430000199301107751,80,0,0,1,11,4222.919999999999,4
640000198311040962,72,0,0,3,8,4344.870000000001,4
650000197204232229,74,0,0,5,7,6325.579999999999,4
540000200308048716,74,0,0,3,12,7328.769999999999,5
610000196704105531,83,0,0,2,7,3985.77,4
320000200106288155,71,0,0,1,3,1669.9900000000002,4
370000196210309681,86,0,0,4,8,4387.35,4
