ID,Total_Count_JD,Refund_Only_Count_JD,Rental_Not_Returned_Count_JD,Partial_Payment_After_Receipt_Count_JD,Payment_Without_Delivery_Count_JD,Amount_of_Loss_JD
330000197201075470,36,0,0,0,0,0
120000200611234740,38,0,0,0,0,0
130000199907181947,35,0,0,1,0,564.49
120000199711101886,30,0,0,0,0,0
540000195411149327,40,0,0,0,1,248.14
440000195003114041,42,0,0,1,1,918.65
140000195607172612,41,0,0,1,1,588.13
150000196305269247,37,0,0,1,1,1239.27
110000197305195564,33,0,0,0,1,686.33
230000196310199343,24,0,0,0,0,0
320000198610044715,39,0,0,0,1,251.0
23000019711109886X,47,0,0,0,0,0
630000197211281965,32,0,0,0,3,1377.62
410000198204162822,49,0,0,0,2,1431.4
360000197009099750,31,0,0,0,0,0
650000200010310721,25,0,0,1,0,627.44
120000200108014935,35,0,0,0,0,0
610000195211070065,42,0,0,1,1,527.1999999999999
140000198512217332,48,0,0,0,0,0
410000198504276645,37,0,0,0,1,923.03
120000197104034774,36,0,0,0,0,0
130000198209054735,35,0,0,0,4,1395.77
63000019750822892X,34,0,0,0,0,0
310000197512114293,51,0,0,1,1,1114.0700000000002
130000195206090868,51,0,0,0,1,492.78
640000199209054449,39,0,0,0,1,158.1
140000198202135171,46,0,0,0,1,171.51
650000195102053853,44,0,0,1,1,1011.18
110000197106132851,33,0,0,0,0,0
360000197504067932,47,0,0,1,3,1374.5700000000002
140000197808112500,39,0,0,0,2,1634.38
620000196303228217,44,0,0,1,1,393.72999999999996
320000195206065297,41,0,0,0,1,508.54
530000200407200718,43,0,0,0,1,655.75
440000199712045227,30,0,0,3,0,976.05
620000199912038375,36,0,0,0,0,0
11000019790904445X,39,0,0,0,1,702.68
330000199206264544,38,0,0,0,1,262.3
410000199311306179,38,0,0,0,0,0
120000196201213024,36,0,0,0,1,866.7
220000199809118209,44,0,0,1,4,3106.7
420000199911216902,32,0,0,0,0,0
21000019580502300X,39,0,0,0,0,0
640000197109084473,41,0,0,0,1,813.81
640000199803315314,40,0,0,1,1,1453.4
650000199311197595,47,0,0,1,0,408.4599999999999
11000019931210640X,46,0,0,0,3,1822.04
52000019910728086X,38,0,0,0,0,0
520000196211160274,37,0,0,1,0,211.41
210000198205276461,41,0,0,2,1,1659.79
150000196109120453,33,0,0,1,1,784.4100000000001
520000199808010205,27,0,0,0,1,366.65
610000197805265416,46,0,0,3,1,1314.7199999999998
630000195110309368,35,0,0,1,3,2244.71
310000195810027199,43,0,0,0,1,569.92
210000195903239963,46,0,0,0,0,0
650000197402202880,34,0,0,0,0,0
330000196111163800,44,0,0,1,1,1079.68
620000200609077158,40,0,0,0,1,825.5
540000196605298683,41,0,0,0,2,674.3299999999999
150000195508254403,33,0,0,0,1,503.13
500000200306071034,38,0,0,0,1,93.19
11000019660819875X,40,0,0,1,0,549.77
410000197610177080,57,0,0,0,0,0
510000198108041362,42,0,0,0,0,0
150000196609068129,45,0,0,0,0,0
530000199206063918,31,0,0,0,2,1641.79
620000199812195461,30,0,0,0,1,427.79
23000019810801106X,46,0,0,0,1,537.35
220000200507311535,40,0,0,0,2,1693.42
650000197212026097,41,0,0,2,0,501.00000000000006
15000019660602995X,52,0,0,0,0,0
320000199801013502,41,0,0,0,0,0
650000197506180524,36,0,0,0,0,0
140000198601281432,39,0,0,1,1,848.8900000000001
140000197512150073,43,0,0,1,0,529.52
220000196905189185,58,0,0,0,3,1017.65
130000196412046248,30,0,0,1,1,771.11
360000199209211443,41,0,0,0,0,0
360000197605311535,38,0,0,0,0,0
650000200201209933,42,0,0,0,1,491.19
630000198504093209,44,0,0,1,0,445.80999999999995
630000198512103024,34,0,0,0,1,655.61
610000198610122794,42,0,0,0,1,203.01
150000195905190044,31,0,0,0,0,0
330000198503269136,33,0,0,0,0,0
640000195203040806,35,0,0,0,0,0
120000196005203240,38,0,0,1,0,294.81
430000197811058022,46,0,0,0,3,1511.8899999999999
130000198411108637,40,0,0,1,0,310.94000000000005
630000196909172096,43,0,0,2,0,752.84
330000196108073660,46,0,0,0,1,720.07
310000195405296205,45,0,0,0,2,660.82
320000198611169798,47,0,0,0,0,0
430000195204030002,40,0,0,0,1,733.96
210000196110225734,41,0,0,1,0,315.31999999999994
360000198508137074,38,0,0,0,2,1077.53
130000198311160075,47,0,0,0,0,0
34000019801211246X,40,0,0,1,3,2235.78
530000200604180445,38,0,0,0,2,891.92
430000199910116709,41,0,0,1,1,735.27
23000019591103454X,34,0,0,1,0,684.96
150000197311163849,37,0,0,0,0,0
610000195408259961,34,0,0,0,0,0
320000198509056375,38,0,0,0,2,1137.81
330000199009307955,34,0,0,0,3,1622.47
220000197410103292,45,0,0,0,0,0
320000197608092975,30,0,0,0,1,125.99
130000197712241621,39,0,0,1,0,569.1199999999999
430000197305305553,40,0,0,1,2,1901.17
150000199806153553,44,0,0,0,2,1681.87
370000198806301671,31,0,0,1,0,430.4
430000198507087229,38,0,0,1,1,946.92
150000196611283506,44,0,0,0,1,457.64
540000195407068284,33,0,0,1,0,356.80999999999995
640000196112063214,42,0,0,0,1,40.7
110000197907117803,44,0,0,0,1,296.92
340000196008064451,40,0,0,0,0,0
110000199001106533,35,0,0,0,2,632.91
310000196008022985,35,0,0,0,0,0
360000198004139359,48,0,0,1,2,1524.3700000000001
360000198904096120,41,0,0,0,0,0
620000199511228880,48,0,0,0,2,900.13
650000195310223749,35,0,0,0,1,865.35
360000200507224387,35,0,0,0,1,473.56
370000196710013457,33,0,0,0,1,845.38
650000198606238572,48,0,0,0,1,116.57
510000196601112217,36,0,0,0,0,0
450000199310215256,41,0,0,1,2,1511.7599999999998
640000195705081456,44,0,0,1,2,1356.52
650000197703059942,46,0,0,0,0,0
420000199406298257,32,0,0,0,1,738.82
520000195909301695,41,0,0,0,1,939.38
330000199607217044,44,0,0,0,1,168.48
61000019900504207X,48,0,0,0,1,379.54
350000198008312970,31,0,0,1,1,925.02
43000019960428670X,36,0,0,0,0,0
510000198702159195,39,0,0,0,1,629.52
620000200211110077,37,0,0,0,1,123.56
360000196110134931,30,0,0,0,1,857.22
120000197302221140,32,0,0,1,1,699.38
31000019930421570X,48,0,0,1,1,1354.08
500000198006022273,39,0,0,1,0,622.37
310000195811298337,38,0,0,0,1,915.16
230000195607249968,37,0,0,0,0,0
46000019681014603X,40,0,0,1,1,881.1099999999999
110000196310261293,42,0,0,0,0,0
530000198105142727,49,0,0,0,1,575.1
140000195601306974,40,0,0,0,1,851.32
430000196201218899,38,0,0,0,0,0
610000198907156506,48,0,0,0,2,1297.3400000000001
450000195802243677,43,0,0,0,1,782.16
650000198709251673,38,0,0,0,0,0
640000200105166636,39,0,0,0,2,1525.96
510000199811230194,58,0,0,0,1,392.03
350000199204022844,39,0,0,0,1,45.44
410000200602263493,38,0,0,0,1,411.5
620000200604219954,35,0,0,0,1,424.57
450000198503062554,48,0,0,0,1,681.46
530000195709262291,43,0,0,1,0,565.59
110000198610177324,47,0,0,1,1,878.11
150000197210093466,31,0,0,0,2,1299.38
610000197708087881,39,0,0,0,1,168.07
500000195404059174,44,0,0,0,0,0
110000195609261453,38,0,0,1,1,597.23
540000197308056981,50,0,0,1,1,1360.04
630000197610292805,42,0,0,2,2,2331.59
140000200104235582,43,0,0,1,0,357.07
220000196203202998,44,0,0,0,1,906.2
650000198402138094,41,0,0,0,1,602.79
340000197301283113,33,0,0,0,0,0
310000195302060355,31,0,0,1,0,390.98999999999995
620000197305275708,35,0,0,1,1,1203.87
610000196404075625,49,0,0,0,0,0
140000200201046476,37,0,0,0,2,1399.85
320000195802248612,37,0,0,0,0,0
52000020050313785X,37,0,0,2,0,1262.23
320000199008250166,55,0,0,3,2,2266.8700000000003
220000198504147602,29,0,0,0,1,980.86
530000196501288390,39,0,0,0,3,2620.73
230000197408283476,35,0,0,0,0,0
350000200504094191,34,0,0,0,3,1128.69
210000195412307562,48,0,0,0,1,671.98
330000196906164380,47,0,0,2,0,1140.9
32000019841011300X,34,0,0,1,0,516.5
420000197103182979,38,0,0,1,1,397.5
430000199105238121,36,0,0,2,2,1838.6100000000001
330000196409114606,52,0,0,2,1,1456.7999999999997
430000199905098825,37,0,0,0,2,1200.8799999999999
650000197609244711,41,0,0,0,0,0
540000195206099244,37,0,0,0,2,905.8100000000001
340000200508137302,45,0,0,1,0,778.34
110000196805023262,27,0,0,0,1,392.85
500000199006303424,32,0,0,0,2,1360.27
140000200210266120,40,0,0,0,1,523.37
510000196901224675,50,0,0,1,2,889.6
130000199606272693,38,0,0,0,1,522.41
320000200303143131,41,0,0,0,4,2211.9500000000003
220000198910150372,34,0,0,0,0,0
140000198703168203,39,0,0,1,0,190.15999999999997
360000199110301481,46,0,0,0,0,0
310000199707069209,41,0,0,0,1,787.72
140000199112196135,41,0,0,1,3,2093.8900000000003
620000200102115346,41,0,0,0,1,945.4
640000195608064320,32,0,0,0,0,0
370000197204199329,37,0,0,0,0,0
650000197204232229,44,0,0,1,1,834.42
610000195901088000,30,0,0,0,1,261.25
530000198706045535,44,0,0,0,1,810.0
330000199410011704,41,0,0,0,0,0
130000197607307158,40,0,0,0,2,1093.65
230000197509174498,40,0,0,0,2,1763.2199999999998
330000198307153937,39,0,0,0,1,582.2
440000199301262948,40,0,0,0,2,994.75
630000197709280548,41,0,0,1,1,579.88
530000198803123080,38,0,0,0,1,664.72
34000019810616245X,43,0,0,2,1,1459.83
650000196902289746,42,0,0,0,0,0
650000199308020617,34,0,0,0,3,1877.7800000000002
310000199709078547,44,0,0,0,0,0
220000199410083796,42,0,0,1,1,749.3
650000199510140241,51,0,0,1,0,640.4300000000001
410000196305243198,36,0,0,1,1,1162.71
520000195802086673,38,0,0,2,1,764.55
650000200408015028,36,0,0,0,0,0
120000200406222134,37,0,0,0,1,187.64
310000199207252808,33,0,0,0,3,1860.8899999999999
420000195809019971,35,0,0,0,1,75.06
330000200102254005,34,0,0,0,0,0
120000198007239895,36,0,0,0,1,631.97
640000200604201205,42,0,0,2,0,1010.73
370000197411135045,47,0,0,2,1,1513.36
540000198311279216,45,0,0,0,0,0
110000200611144786,38,0,0,0,2,1637.72
330000196403143844,35,0,0,1,1,896.64
520000198311128481,38,0,0,0,1,260.69
510000197909259877,40,0,0,1,1,828.09
530000197601239849,48,0,0,1,0,223.73000000000002
440000198305140230,43,0,0,0,0,0
450000197103071035,40,0,0,0,1,531.03
140000200301012804,38,0,0,1,0,49.58
450000196608298708,44,0,0,0,0,0
350000198511212571,40,0,0,0,0,0
610000199606135415,39,0,0,0,1,227.95
320000200305145536,44,0,0,0,0,0
230000195607207151,41,0,0,1,1,811.11
110000195004295263,38,0,0,2,0,270.6
230000200507043691,38,0,0,2,0,786.29
610000196201141792,49,0,0,1,1,647.47
450000199107048157,43,0,0,0,1,392.67
500000196907203267,45,0,0,0,1,244.6
230000196703210240,36,0,0,0,0,0
610000195107075915,43,0,0,1,2,1143.42
340000197011168846,39,0,0,0,0,0
14000019801228909X,31,0,0,0,0,0
530000196310020607,31,0,0,0,0,0
360000198301187269,39,0,0,0,0,0
640000196001030866,41,0,0,0,0,0
230000195510020673,47,0,0,1,1,741.7600000000001
220000197308279398,39,0,0,0,2,1004.3800000000001
510000196012161280,38,0,0,0,2,927.98
410000195802183494,47,0,0,0,0,0
640000197505112229,42,0,0,0,0,0
230000197711133454,29,0,0,0,0,0
220000198609103358,34,0,0,1,1,1495.23
450000200003218532,36,0,0,0,0,0
210000199709132917,32,0,0,0,0,0
440000197009116848,44,0,0,2,2,2022.5
230000199307199856,34,0,0,1,2,1166.54
520000196412183595,32,0,0,0,0,0
210000198802141979,52,0,0,0,1,126.05
500000199907223456,45,0,0,0,1,130.32
440000198601053422,45,0,0,0,0,0
310000197311258995,33,0,0,1,1,975.74
650000195010220159,40,0,0,1,0,28.21
650000195808102741,47,0,0,1,2,1606.2
210000196304143665,40,0,0,1,1,649.1600000000001
500000198407305223,33,0,0,0,0,0
130000198505155936,36,0,0,2,0,1378.34
500000197309297763,36,0,0,0,1,924.41
530000195710048073,48,0,0,0,1,346.79
320000197903235764,38,0,0,0,3,2219.08
360000200610200818,37,0,0,0,0,0
11000019991016524X,43,0,0,1,2,1056.98
420000196606253308,35,0,0,2,1,1639.1200000000001
220000197306163033,41,0,0,0,0,0
370000200612047943,34,0,0,0,1,403.92
500000196007076223,42,0,0,0,0,0
310000198412279298,30,0,0,0,0,0
540000198710049653,32,0,0,0,0,0
130000195006193977,40,0,0,0,1,451.24
430000197906240775,36,0,0,0,0,0
450000200007227583,46,0,0,0,0,0
370000195807061354,44,0,0,0,0,0
130000196901082776,54,0,0,0,2,822.07
44000019870714930X,41,0,0,1,2,1459.0900000000001
440000196210238826,33,0,0,0,1,458.25
460000197208044879,42,0,0,0,1,178.45
140000196712261304,27,0,0,0,1,283.08
460000200110026618,40,0,0,0,2,1323.55
52000019700122262X,46,0,0,1,0,477.36999999999995
370000196707068473,40,0,0,2,0,1147.6200000000001
110000198008091341,29,0,0,0,0,0
650000198903150657,45,0,0,0,1,38.9
320000195812249117,29,0,0,0,0,0
420000196608295712,35,0,0,0,0,0
540000196210300523,47,0,0,1,2,1817.7200000000003
330000195302103312,43,0,0,0,1,897.33
220000198704125950,35,0,0,0,1,634.32
110000198811274972,34,0,0,0,1,664.41
120000197601051153,29,0,0,1,2,1680.3700000000001
150000196510030331,51,0,0,0,0,0
620000195609278482,50,0,0,1,0,329.23
520000196504070694,44,0,0,1,1,1061.88
110000197011094995,50,0,0,2,0,1001.7300000000001
620000198805108791,47,0,0,1,0,574.82
620000195209214949,35,0,0,0,1,188.14
150000200612141824,40,0,0,0,0,0
140000197912215059,34,0,0,0,4,2005.7800000000002
140000197804245621,50,0,0,1,0,699.02
210000195302166658,38,0,0,0,2,1421.42
46000020051124742X,40,0,0,0,2,1394.56
410000195311250453,39,0,0,0,0,0
53000019961020521X,31,0,0,0,0,0
610000196712074560,31,0,0,1,1,1457.34
350000200503247272,38,0,0,0,4,1630.42
420000195106117153,41,0,0,0,1,43.32
620000197404157432,43,0,0,0,0,0
640000195908252139,34,0,0,0,2,538.47
33000019520306213X,46,0,0,0,2,682.29
630000199908155853,36,0,0,0,0,0
520000198806213426,34,0,0,2,0,1070.76
210000198305049418,38,0,0,0,0,0
440000196002156500,37,0,0,0,2,1512.69
610000195011280500,43,0,0,0,1,220.58
360000197402226605,44,0,0,0,1,14.71
510000196301102404,41,0,0,0,0,0
420000198408013249,33,0,0,0,4,2271.54
350000198609074859,43,0,0,0,0,0
420000197603203713,38,0,0,0,1,892.03
460000198908255006,50,0,0,0,2,1098.12
340000200108108107,40,0,0,2,1,1589.5
500000196812156998,37,0,0,0,0,0
350000195307280389,36,0,0,0,2,977.64
610000197206191670,37,0,0,1,1,1039.65
110000199712157740,51,0,0,2,1,1336.09
330000196406172448,34,0,0,1,3,892.8
530000198909167591,30,0,0,1,0,488.31000000000006
230000199208281619,45,0,0,0,3,2692.13
230000199806160518,38,0,0,0,2,665.64
650000195712166951,37,0,0,1,2,1838.57
150000200310245919,38,0,0,0,0,0
120000199204051781,43,0,0,0,3,1595.17
210000200510285882,38,0,0,0,1,977.8
370000195711134643,48,0,0,1,1,1681.43
330000196311277175,36,0,0,0,0,0
520000195202235794,33,0,0,0,1,820.7
360000198706135897,36,0,0,0,1,338.55
310000195003069464,39,0,0,2,2,1931.39
110000196001231840,40,0,0,0,3,2089.45
130000198706174594,43,0,0,1,1,598.0
460000197605070464,39,0,0,0,3,966.1600000000001
11000019680117117X,42,0,0,1,2,1601.1599999999999
610000197212296487,32,0,0,0,0,0
500000199812107006,44,0,0,1,1,1177.58
500000199212209949,48,0,0,0,0,0
370000196305308956,39,0,0,0,4,2232.2999999999997
410000196302159898,47,0,0,0,1,457.42
410000195204090642,38,0,0,0,0,0
540000197711240463,27,0,0,0,1,605.73
410000198805158984,30,0,0,1,2,954.86
310000196805215157,41,0,0,0,2,785.5899999999999
320000198702045870,50,0,0,1,3,2427.16
44000019930910096X,33,0,0,0,1,545.86
150000198009198404,32,0,0,0,2,335.11
420000198201193350,37,0,0,0,1,12.41
64000019600402703X,27,0,0,0,1,400.91
440000199608159830,41,0,0,0,1,839.18
530000196909011176,33,0,0,0,0,0
520000199009145760,43,0,0,1,0,744.4
430000197604058441,39,0,0,1,1,1222.87
500000195208097376,38,0,0,0,0,0
340000200601139679,30,0,0,1,1,577.79
510000197907183581,33,0,0,0,2,278.18
340000196102010863,32,0,0,1,1,863.72
110000197303088271,33,0,0,0,0,0
230000198002276908,34,0,0,0,0,0
310000198008306936,36,0,0,0,2,1266.3700000000001
320000199406067236,40,0,0,0,0,0
14000019820208719X,28,0,0,1,0,403.2700000000001
630000199910309081,28,0,0,0,1,613.79
610000200608047801,45,0,0,0,1,319.27
650000197309044726,43,0,0,2,1,1152.44
360000195605188822,28,0,0,0,2,613.68
620000200307317523,36,0,0,0,0,0
510000200407279709,29,0,0,0,0,0
440000198509036785,47,0,0,0,0,0
110000200301196468,33,0,0,2,0,648.25
440000199207087936,34,0,0,0,0,0
150000195707139205,35,0,0,0,1,183.31
52000019961109779X,43,0,0,2,0,980.0700000000002
330000196901207492,37,0,0,0,1,698.02
500000199609249535,47,0,0,0,0,0
430000197205167069,48,0,0,0,1,465.91
520000196109101024,44,0,0,2,2,2179.05
150000197104185922,41,0,0,1,0,24.490000000000002
120000199201032622,47,0,0,0,0,0
650000198611071682,37,0,0,0,1,932.18
640000195310272565,34,0,0,1,1,697.49
530000197111099206,32,0,0,0,0,0
440000197001206160,39,0,0,1,0,205.13000000000002
230000198405204044,42,0,0,1,0,163.11999999999998
650000200512040370,34,0,0,0,1,957.04
540000197810175652,44,0,0,0,0,0
120000199511065657,38,0,0,0,1,260.28
31000019511025637X,46,0,0,1,2,931.8799999999999
320000197310259103,47,0,0,1,3,2199.31
500000200203103128,35,0,0,2,1,1925.63
340000195806067935,35,0,0,0,1,257.65
150000200101147503,47,0,0,0,3,2108.22
510000196805026011,40,0,0,1,2,1742.9099999999999
630000199004230208,42,0,0,0,0,0
630000196710083248,44,0,0,0,0,0
360000198204204231,53,0,0,0,1,987.83
530000195609285090,39,0,0,1,2,1573.9699999999998
150000195602129975,47,0,0,0,2,1252.09
360000199107027338,33,0,0,0,1,169.49
360000197606019288,39,0,0,0,2,1697.06
530000198301286592,27,0,0,0,1,49.96
630000195711094091,43,0,0,0,3,1536.27
110000195211067714,45,0,0,0,0,0
420000200012248156,44,0,0,1,1,1275.71
420000199010127144,45,0,0,0,2,1961.08
210000196202093257,42,0,0,0,2,1182.51
210000195912298260,33,0,0,1,1,407.0
310000195312146187,44,0,0,0,1,974.83
210000198906252390,43,0,0,2,0,883.11
460000197703022351,37,0,0,1,0,252.13
120000195402033949,35,0,0,0,1,76.06
450000198008167463,46,0,0,0,2,1085.76
130000199206261936,46,0,0,1,3,3293.77
630000195708034709,41,0,0,0,1,145.6
630000200211301983,44,0,0,1,2,975.72
360000195608277409,30,0,0,0,0,0
32000019740610400X,37,0,0,2,0,806.49
510000195105217488,52,0,0,0,3,1524.02
530000197209062735,36,0,0,0,1,205.61
350000198604281509,36,0,0,0,0,0
510000195502241772,42,0,0,0,1,962.46
210000195003110777,28,0,0,0,1,502.29
460000195106157267,45,0,0,1,3,1383.82
340000197305249043,36,0,0,0,1,623.81
540000195809078354,37,0,0,0,0,0
640000197106191142,45,0,0,0,1,967.54
140000196911253155,38,0,0,0,0,0
430000200410102269,43,0,0,0,1,174.52
310000198810212304,40,0,0,0,0,0
12000019940805460X,41,0,0,2,1,1461.37
140000196309219173,46,0,0,0,2,1613.42
640000196201266582,51,0,0,0,0,0
620000197401191125,48,0,0,0,1,389.26
460000199109275347,41,0,0,0,1,505.36
500000198906011756,35,0,0,1,1,1620.65
53000019590504737X,41,0,0,0,0,0
14000019690202887X,35,0,0,0,0,0
320000199607143709,41,0,0,1,1,285.04
500000198006244431,31,0,0,0,0,0
610000197603281020,40,0,0,0,2,1414.62
460000197210065919,35,0,0,1,1,951.89
340000197709085487,25,0,0,1,2,1261.5700000000002
420000199808237246,48,0,0,1,0,662.47
630000195207191642,40,0,0,0,0,0
520000197111187829,30,0,0,0,1,682.43
140000198008140284,29,0,0,0,1,352.71
640000200607031977,48,0,0,0,0,0
440000196806176486,41,0,0,0,1,178.16
440000198110290909,30,0,0,0,1,560.53
120000199502265470,41,0,0,1,2,1604.1699999999998
460000198312245552,36,0,0,1,1,458.58000000000004
120000198702051384,38,0,0,1,2,805.65
650000197601227378,37,0,0,0,1,221.7
360000197903041705,49,0,0,0,1,395.95
110000200003265111,39,0,0,1,1,449.65999999999997
140000198203095917,51,0,0,0,2,1521.3899999999999
36000020041208190X,36,0,0,1,0,442.06999999999994
11000019940325634X,36,0,0,0,0,0
120000195205091111,38,0,0,0,1,176.92
650000198612198263,31,0,0,0,1,295.92
330000199405231673,33,0,0,0,4,1266.21
410000197206167083,35,0,0,0,0,0
510000198806010360,40,0,0,1,0,409.34000000000003
210000198610099876,37,0,0,1,1,1236.3400000000001
650000195910312809,39,0,0,1,2,662.23
540000200107015213,33,0,0,0,2,581.54
320000195507194340,46,0,0,1,0,151.7
540000199609206209,43,0,0,1,1,723.6400000000001
120000198904014215,27,0,0,0,0,0
500000195710203082,42,0,0,0,1,701.8
450000199208159999,42,0,0,1,2,1711.35
330000197304056053,36,0,0,1,0,602.17
32000019541110825X,40,0,0,2,1,1229.7
650000199606028676,35,0,0,0,2,1081.44
640000195303125604,40,0,0,2,2,2034.88
210000195706227058,49,0,0,1,3,1214.5
230000199709199912,43,0,0,0,1,446.77
140000196605196156,40,0,0,0,0,0
430000195512092563,31,0,0,0,1,995.36
440000200301198881,43,0,0,0,1,151.28
150000196509178988,43,0,0,0,1,40.17
630000197208254202,35,0,0,0,1,328.29
320000197010173789,22,0,0,0,0,0
36000019911023563X,28,0,0,0,1,62.77
140000196705318499,42,0,0,1,1,1202.6
330000199109067645,38,0,0,0,0,0
410000197708165387,36,0,0,0,0,0
310000196509117384,38,0,0,0,0,0
630000199109206028,37,0,0,1,2,1953.4900000000002
620000197806098279,53,0,0,0,1,125.12
650000200102155298,47,0,0,2,2,1248.3700000000001
640000195608188833,34,0,0,0,0,0
520000199709300653,33,0,0,0,1,453.26
510000199809275553,38,0,0,0,0,0
610000199101310783,28,0,0,0,0,0
