ID_JD,Total_Count_JD,Refund_Only_Count_JD,Rental_Not_Returned_Count_JD,Partial_Payment_After_Receipt_Count_JD,Payment_Without_Delivery_Count_JD,Amount_of_Loss_JD,level_JD
130000196412046248,32,0,0,1,2,1617.61,4
410000195705031747,28,0,0,2,4,2519.0,3
540000199606153666,29,0,0,2,0,1333.53,4
620000195911234624,33,0,0,2,3,2219.0,4
620000198004159329,35,0,0,1,6,3201.32,4
450000196301121238,34,0,0,1,2,606.13,3
610000195208229960,36,0,0,2,5,2790.96,4
620000197404157432,30,0,0,0,1,107.54,4
420000198009271304,37,0,0,2,6,3534.71,4
500000199204118246,30,0,0,0,1,603.51,3
230000196907315896,43,0,0,2,3,1547.77,3
410000198412121523,40,0,0,2,6,3472.68,4
500000199812107006,38,0,0,1,3,1410.52,4
310000195509088275,34,0,0,1,9,3658.1,5
640000197709233831,36,0,0,0,6,3553.2900000000004,3
46000019840713023X,38,0,0,1,6,3141.61,4
340000199110065884,41,0,0,2,5,2793.4,4
140000196304018364,42,0,0,2,6,4101.81,4
370000200409123920,42,0,0,3,6,4186.9,3
650000198005152562,35,0,0,0,6,2399.1100000000006,3
510000196106220173,33,0,0,1,3,1672.5,4
360000196602280222,46,0,0,2,3,2900.41,3
330000200102254005,36,0,0,1,5,3108.59,3
450000195306039095,29,0,0,1,3,1753.07,4
510000200407279709,38,0,0,4,6,5549.650000000001,5
370000198206068052,33,0,0,1,4,2626.77,4
630000197412123461,37,0,0,2,4,2934.42,3
540000198702110418,39,0,0,2,7,4812.389999999999,4
430000196501145417,25,0,0,2,0,484.2,4
230000195504273965,43,0,0,0,4,2111.23,4
630000200108053440,31,0,0,0,3,1196.08,4
510000199408180270,34,0,0,1,5,2532.49,4
650000200608055980,41,0,0,2,6,2596.42,4
330000196503161505,27,0,0,0,2,1848.72,4
220000195404130076,30,0,0,0,6,4298.27,3
530000195801255078,35,0,0,0,3,1277.08,4
610000195112145017,30,0,0,1,7,4071.88,5
150000199212242815,30,0,0,3,3,1652.93,4
310000197705170312,28,0,0,0,1,233.39,3
500000200201122288,39,0,0,1,3,2976.21,3
120000196307159919,36,0,0,0,4,2386.62,3
620000195201244676,29,0,0,2,4,2616.86,3
320000195206065297,43,0,0,3,6,3868.57,3
330000198112103171,32,0,0,0,5,3414.96,4
320000195608230857,33,0,0,0,6,3482.56,3
140000196505033106,29,0,0,1,1,322.48,3
150000198111179883,34,0,0,1,3,2062.51,3
620000198304110105,44,0,0,1,2,1975.54,4
34000019750222972X,30,0,0,2,4,3511.6200000000003,3
500000197812204229,47,0,0,4,5,3867.92,3
530000199410200596,46,0,0,2,6,3001.28,3
620000196605161476,32,0,0,1,1,970.51,3
150000198009198404,31,0,0,0,3,1975.89,3
51000019980321811X,24,0,0,1,2,1767.44,4
330000200605137337,43,0,0,1,5,1321.6,3
130000199601054742,35,0,0,1,4,2274.32,4
310000197611287421,30,0,0,0,3,1806.28,3
510000197803186542,36,0,0,1,5,3206.61,3
430000196406113142,40,0,0,1,3,2627.25,3
520000199312306432,31,0,0,1,4,2694.65,3
340000199106261030,40,0,0,1,5,3276.38,4
650000199401048657,39,0,0,5,5,4753.66,5
44000020050602317X,32,0,0,1,2,1430.9,4
620000199411267196,38,0,0,2,3,2582.27,4
150000197811257622,41,0,0,1,5,2674.14,3
420000197712038577,36,0,0,4,9,5598.490000000001,5
540000198201281024,35,0,0,1,7,2979.3500000000004,3
330000199008109068,48,0,0,3,3,2236.79,4
150000195403230886,27,0,0,2,3,2032.74,4
530000197601239849,30,0,0,0,2,510.8,4
52000019591201710X,38,0,0,2,3,3244.02,3
440000200509207046,31,0,0,1,3,2126.88,4
110000199503068135,29,0,0,1,5,2287.94,3
510000199708207463,35,0,0,0,3,1383.96,4
140000198602111099,32,0,0,0,4,2748.37,4
310000195302060355,40,0,0,1,7,4822.31,4
360000199407030897,19,0,0,0,3,590.02,4
530000197506123899,25,0,0,0,4,2018.5,3
460000198712216603,51,0,0,2,9,3783.72,4
520000200311300974,40,0,0,4,6,4215.349999999999,4
510000198112285642,32,0,0,0,2,1128.76,4
410000197203280101,24,0,0,0,2,832.65,3
650000195403183619,32,0,0,1,2,820.2799999999999,3
430000197507083936,32,0,0,0,4,3331.15,3
370000197212176514,30,0,0,1,2,2133.96,3
34000019721019668X,35,0,0,1,4,3324.83,3
520000200506270445,33,0,0,2,5,3490.41,4
230000199604129969,30,0,0,0,5,2710.59,4
210000195003110777,26,0,0,2,1,1505.52,4
500000195902106703,34,0,0,1,2,1828.94,4
610000197407031550,40,0,0,4,1,2760.75,4
520000197304012232,38,0,0,2,3,2129.1800000000003,3
320000198610044715,28,0,0,2,5,2144.98,3
360000200111063273,51,0,0,2,6,3695.64,4
51000019840618859X,35,0,0,2,3,1818.54,3
500000196604284522,37,0,0,0,4,2110.3,4
35000019810323793X,33,0,0,1,3,1532.23,3
330000197003300681,41,0,0,2,9,4938.510000000001,5
620000199209163967,36,0,0,2,4,2537.92,4
460000197204206586,36,0,0,3,4,3199.11,4
520000199110044550,27,0,0,1,5,2290.08,4
650000199111019700,32,0,0,1,2,654.0400000000001,4
360000198302017608,28,0,0,2,1,1199.76,3
110000198510208808,25,0,0,0,2,1827.11,4
110000197011094995,22,0,0,0,1,659.79,4
520000198211096689,34,0,0,0,8,4001.95,3
110000195802050930,36,0,0,1,3,1493.13,4
110000197601071734,36,0,0,2,5,3093.87,4
320000197404281432,33,0,0,1,2,825.02,3
640000195109299539,36,0,0,1,6,3632.1,4
630000198607289263,33,0,0,1,4,2459.77,3
420000195101123386,38,0,0,3,2,3232.87,3
520000195503197429,37,0,0,1,1,1157.56,3
520000196504070694,35,0,0,4,4,2427.8499999999995,3
620000195609278482,31,0,0,0,1,722.69,4
120000198009161593,30,0,0,0,2,751.34,3
350000196704256002,35,0,0,0,4,1971.62,4
630000197005024271,26,0,0,1,2,1774.07,3
650000197907251370,31,0,0,1,4,3169.03,3
500000198310269094,31,0,0,3,6,5000.99,5
130000200105087911,43,0,0,4,5,4740.82,4
140000197809140060,40,0,0,2,3,2489.4100000000003,3
220000196304135034,34,0,0,1,1,632.6199999999999,4
110000200002125918,23,0,0,0,3,1202.27,4
230000196411097522,40,0,0,0,4,1820.29,4
110000197612177139,35,0,0,1,4,3426.84,3
42000019810407048X,24,0,0,1,3,2049.03,3
120000200503284791,29,0,0,0,3,1325.1,3
640000200206307127,39,0,0,1,2,517.35,4
420000197103182979,31,0,0,1,1,785.23,4
130000197410123291,37,0,0,0,4,2091.51,4
120000195711208511,28,0,0,1,0,547.67,4
150000197107030854,33,0,0,1,7,4156.37,4
31000019511025637X,38,0,0,1,2,817.78,4
14000019990209503X,40,0,0,0,1,340.64,3
230000195208122388,34,0,0,1,6,3302.5,3
440000196802208874,32,0,0,0,4,1586.06,3
640000198605277105,37,0,0,2,3,2735.24,3
450000195912194765,36,0,0,1,2,600.39,4
620000197608281670,38,0,0,3,5,2460.97,3
430000197005131627,28,0,0,3,3,3026.74,4
210000197109010095,33,0,0,1,0,409.05,3
150000200501035068,40,0,0,2,4,2892.38,4
460000197306147003,35,0,0,1,6,3995.7,3
230000195411301867,30,0,0,1,3,2436.41,4
110000196302198642,38,0,0,2,5,2654.23,4
610000195103284656,30,0,0,1,1,366.31,4
630000197603162287,28,0,0,1,2,1405.3000000000002,3
650000198804296634,29,0,0,2,4,3076.9600000000005,4
220000199302232571,40,0,0,5,2,3614.82,4
500000198902109553,28,0,0,1,2,2020.83,4
420000195809019971,47,0,0,0,7,4129.92,4
320000196101280892,33,0,0,4,2,1962.09,4
540000200204224260,34,0,0,1,2,1707.16,4
650000197502255488,30,0,0,5,1,1922.98,4
350000197709159791,37,0,0,0,5,2576.8,4
310000199710193761,36,0,0,2,4,1826.96,4
120000196207030624,35,0,0,0,4,2116.85,4
310000195811298337,33,0,0,1,2,1752.27,3
420000197010023338,30,0,0,1,5,3551.44,4
420000196608295712,35,0,0,2,4,3046.69,4
130000200005047517,41,0,0,1,5,2621.07,4
360000196311020180,27,0,0,0,1,101.35,3
610000195211070065,28,0,0,1,1,1145.76,3
410000199106037440,29,0,0,2,3,1709.7399999999998,4
330000195109208411,37,0,0,4,6,3951.75,5
46000020000131205X,34,0,0,1,5,3452.9,4
340000196210149184,35,0,0,2,2,1739.4900000000002,4
150000200612141824,34,0,0,0,7,4290.23,3
220000199702110557,28,0,0,0,0,0.0,1
510000199911170096,37,0,0,0,3,1039.6,4
320000195308307525,39,0,0,3,7,4551.99,5
42000019520214926X,41,0,0,1,4,3084.04,4
130000200308265319,33,0,0,2,2,1711.7,3
11000019711001986X,37,0,0,1,5,3289.9100000000003,3
120000199006125241,29,0,0,0,4,584.66,3
640000198510063702,33,0,0,3,2,1954.29,4
440000198805036018,37,0,0,3,2,2334.45,4
630000195904081086,33,0,0,0,4,2220.27,4
510000195502241772,35,0,0,1,4,2712.25,4
510000197704281675,33,0,0,1,0,626.6999999999999,3
640000195011160264,36,0,0,2,4,3594.68,4
510000195506187742,32,0,0,1,3,850.66,4
140000197808105044,31,0,0,0,4,818.8399999999999,4
220000196705138092,20,0,0,1,6,3281.4700000000003,5
510000198707210674,36,0,0,2,2,1862.12,3
370000196409181670,35,0,0,0,4,1356.58,4
460000195904102519,40,0,0,2,4,3015.74,4
150000200102056494,40,0,0,0,4,2876.53,4
540000197508140627,25,0,0,1,5,2542.69,4
410000199403213586,42,0,0,3,4,2829.9500000000003,3
360000197605311535,33,0,0,0,5,2061.98,4
43000019610122911X,47,0,0,2,9,6286.06,5
430000197501208603,32,0,0,3,4,4817.789999999999,3
420000197111188115,30,0,0,0,2,1069.39,3
440000200302174267,32,0,0,1,6,3606.57,3
650000195712166951,43,0,0,1,4,2964.0800000000004,3
320000195312087852,37,0,0,0,2,770.45,4
230000196610252070,32,0,0,0,4,2556.51,4
310000196906054823,28,0,0,0,1,65.42,3
140000199907146748,25,0,0,1,3,2246.84,3
510000197209074564,24,0,0,0,1,558.19,3
640000196310202641,45,0,0,1,3,1680.3,3
420000197209023474,29,0,0,0,3,651.56,3
150000197608253773,39,0,0,1,7,5987.679999999999,3
11000020051023386X,41,0,0,3,5,3960.21,3
500000195710203082,36,0,0,4,4,3168.23,3
620000199902135905,35,0,0,3,3,3656.89,4
450000198106089606,37,0,0,4,2,2384.82,4
150000195611066638,32,0,0,1,2,1163.59,4
650000199611192534,31,0,0,2,5,2660.94,3
50000019820714631X,46,0,0,1,1,790.35,3
140000196103168577,26,0,0,3,1,1523.86,4
210000198905229850,37,0,0,1,4,2086.58,4
370000200612047943,32,0,0,0,4,876.35,4
110000195108216179,25,0,0,1,1,1097.33,4
610000198507312880,30,0,0,0,5,1997.11,4
110000200611144786,30,0,0,1,4,2174.84,3
540000196903170928,40,0,0,5,2,3107.8,3
510000197802259594,27,0,0,1,4,1365.38,4
310000196710216077,32,0,0,1,5,2455.16,4
37000020020116669X,28,0,0,1,5,2392.22,4
150000195905190044,28,0,0,0,6,1068.54,3
63000020010505101X,30,0,0,0,5,2619.94,3
430000199908012484,28,0,0,2,2,1340.52,4
630000197507255264,28,0,0,2,2,1051.46,3
350000198711224702,25,0,0,0,3,587.79,3
320000199107083463,40,0,0,1,1,1122.98,3
640000200501293821,29,0,0,1,7,3638.690000000001,5
360000199803256986,41,0,0,4,6,5249.49,5
120000198011180697,28,0,0,0,3,1160.5099999999998,3
440000195308303935,28,0,0,0,4,1808.11,3
320000198708314963,37,0,0,1,5,2598.26,4
340000200508137302,36,0,0,3,6,5354.51,5
410000197005262973,30,0,0,2,2,2153.46,3
650000197506180524,30,0,0,0,0,0.0,1
320000197310259103,28,0,0,0,1,278.51,4
430000200505134394,32,0,0,3,4,2886.76,4
420000200509234091,28,0,0,3,3,2541.28,3
350000197309055942,38,0,0,1,6,4165.24,3
330000196401210847,36,0,0,0,4,2263.1800000000003,3
220000200502169568,30,0,0,2,2,1023.06,3
610000197704059461,19,0,0,0,2,1449.66,4
130000197112099908,36,0,0,0,6,3934.98,3
310000199806135726,32,0,0,0,1,267.88,3
110000198109038822,38,0,0,2,5,3638.73,4
640000199403030512,40,0,0,2,4,2687.96,4
31000019740106369X,28,0,0,3,2,2742.25,4
650000196412215015,30,0,0,0,6,3327.04,4
430000197209040807,35,0,0,1,0,340.67,3
440000196210238826,36,0,0,1,5,2782.08,4
120000199008059655,23,0,0,0,1,270.0,4
120000197006232902,33,0,0,0,2,996.07,3
41000019771109695X,35,0,0,1,3,1805.48,4
500000200006128684,30,0,0,0,2,1152.35,3
320000200510090239,34,0,0,1,3,1761.64,3
450000199610259613,38,0,0,2,2,2468.23,3
310000199706155922,37,0,0,1,4,2111.38,4
130000198312101026,28,0,0,1,8,4126.199999999999,5
44000020031211476X,29,0,0,1,2,1364.91,4
130000198505155936,30,0,0,3,2,1953.79,4
510000196803264884,35,0,0,2,6,3590.35,4
510000195403300327,39,0,0,2,5,3320.8100000000004,4
520000197101226169,26,0,0,1,2,714.76,4
540000199310118802,33,0,0,0,3,1363.87,3
310000195312146187,46,0,0,4,5,5700.9400000000005,3
230000197801017756,34,0,0,2,1,1027.48,4
230000199311069720,33,0,0,4,4,4020.86,4
210000198305049418,30,0,0,2,4,2272.48,4
230000198409015419,34,0,0,0,9,5003.14,5
11000019790904445X,26,0,0,2,4,2357.66,4
460000199412055099,22,0,0,1,2,2211.89,3
50000019701221084X,37,0,0,1,2,596.5999999999999,4
140000196104097512,42,0,0,1,9,4126.35,4
520000198311128481,41,0,0,4,2,3174.4100000000003,4
140000195106039346,33,0,0,0,2,799.3499999999999,4
510000195404117700,32,0,0,3,4,3056.01,4
640000199612229990,38,0,0,0,3,970.9,3
540000199510155966,30,0,0,2,4,2278.56,4
510000199106273105,38,0,0,3,5,3665.21,4
640000197311277666,31,0,0,1,1,1076.69,3
140000198311208739,37,0,0,2,2,1742.76,3
420000197903126668,32,0,0,1,3,1980.9500000000005,3
520000196312162367,38,0,0,3,4,3220.56,3
350000197505197470,35,0,0,2,1,1843.18,3
360000195608277409,39,0,0,1,3,2317.9100000000003,4
430000197006014633,35,0,0,4,1,2279.61,4
530000199609054100,36,0,0,1,4,2171.22,3
310000198510248532,31,0,0,1,5,3162.59,4
460000196110186137,36,0,0,1,1,700.49,4
530000199207051142,40,0,0,1,5,3050.23,4
640000196209270957,35,0,0,0,7,3752.65,3
120000199802106041,38,0,0,1,2,1906.05,4
350000198711295615,44,0,0,4,5,5430.64,4
650000197103167202,32,0,0,0,3,1285.2199999999998,4
540000195205266397,36,0,0,0,2,560.6,3
330000199206264544,37,0,0,2,1,1228.91,3
440000196206080472,32,0,0,1,4,1692.05,3
110000200302184370,36,0,0,1,3,2322.77,4
230000200211218800,40,0,0,2,1,832.6500000000001,3
13000019751204851X,39,0,0,2,4,2271.03,3
440000196612095346,40,0,0,2,4,2355.9500000000003,3
130000195906093154,38,0,0,2,5,4032.49,3
620000200205266761,34,0,0,0,10,3886.27,5
320000198702045870,38,0,0,1,7,4827.099999999999,3
410000199308084974,36,0,0,0,4,2102.34,4
500000196403282643,43,0,0,1,5,3171.8900000000003,4
450000196104305919,37,0,0,2,6,3779.210000000001,4
11000019900919411X,28,0,0,1,2,1740.41,4
650000197305028358,23,0,0,1,3,800.3800000000001,3
350000199108297995,29,0,0,0,3,1596.17,4
130000197707041414,38,0,0,3,2,1360.63,4
500000195308037979,37,0,0,0,4,2019.56,4
370000196606039833,31,0,0,3,1,1322.85,3
65000019500212786X,37,0,0,2,4,3660.66,4
540000199702072559,33,0,0,0,3,2084.41,3
440000199602066836,37,0,0,4,6,4322.02,5
630000199807048485,33,0,0,2,5,3738.09,4
640000197801025373,39,0,0,1,4,2572.69,4
540000196201087249,31,0,0,1,3,2675.65,4
410000199612220985,29,0,0,3,0,1235.21,4
360000199110301481,22,0,0,1,2,1828.89,4
410000196307209778,40,0,0,1,6,3413.55,4
540000195206099244,28,0,0,1,0,213.51,4
120000199710308455,31,0,0,1,3,2117.67,4
360000196402155486,43,0,0,0,7,3640.710000000001,4
500000195404059174,23,0,0,0,2,1732.14,4
500000197609104038,31,0,0,2,3,1776.54,3
420000197008277267,36,0,0,0,7,2591.84,4
350000199704277595,27,0,0,1,5,3106.49,4
650000195603059460,31,0,0,0,4,1830.1400000000003,4
320000200602207174,35,0,0,0,7,2920.41,4
46000019890413002X,36,0,0,1,4,2941.87,3
440000200605237966,33,0,0,0,4,2200.84,4
12000019910530865X,49,0,0,0,4,2653.4500000000003,3
140000199603036339,30,0,0,1,6,3223.62,3
310000198108184163,37,0,0,1,7,3741.63,4
65000019760428305X,27,0,0,2,2,1724.18,4
36000020050212781X,31,0,0,0,2,705.5999999999999,3
220000200403051046,33,0,0,0,3,1768.97,3
430000197208250423,27,0,0,1,4,2745.14,3
110000197907117803,34,0,0,0,2,1547.71,3
130000199907181947,30,0,0,0,1,656.74,4
610000197302057615,32,0,0,0,4,977.6,4
500000198708255629,29,0,0,1,2,1428.37,4
110000197803193385,33,0,0,0,5,3008.38,3
640000200607031977,29,0,0,0,6,2141.14,4
65000019831009213X,31,0,0,3,7,4966.47,5
460000196609096712,28,0,0,1,4,2081.06,4
520000196904195162,36,0,0,0,0,0.0,1
50000019541029009X,34,0,0,3,2,3147.43,4
540000195203310534,25,0,0,0,1,703.24,3
510000195908214432,26,0,0,2,2,2429.41,3
450000196407134379,34,0,0,1,0,750.3799999999999,3
150000197001262446,28,0,0,2,2,2110.51,4
530000200210120837,32,0,0,2,4,3221.46,3
640000196001030866,33,0,0,1,7,3407.6400000000003,3
460000197310151013,33,0,0,2,6,4269.64,3
150000198107020677,30,0,0,2,6,3130.0000000000005,3
540000198801175268,32,0,0,1,4,3177.99,3
43000019830222869X,32,0,0,0,4,2264.92,3
500000198805119477,37,0,0,0,3,1478.8200000000002,4
630000195410107485,31,0,0,2,3,1793.38,4
120000198308290184,42,0,0,1,7,4283.14,4
460000196311258889,42,0,0,2,3,2422.1400000000003,3
340000198804066262,26,0,0,0,4,2067.4700000000003,3
340000199909280892,27,0,0,2,3,3081.53,4
41000019940903268X,34,0,0,1,2,1451.51,3
460000197905010260,34,0,0,1,4,2848.82,4
500000197605059436,31,0,0,1,3,2192.71,3
310000195810215931,35,0,0,2,5,3855.61,4
230000197809170747,29,0,0,2,4,1846.36,4
640000198610099489,28,0,0,0,5,1858.5,4
220000199701064800,31,0,0,2,3,1364.13,4
330000196103309507,34,0,0,3,6,4080.17,4
360000196110134931,40,0,0,2,4,2633.25,4
610000197603281020,39,0,0,3,3,2661.87,4
120000196312130002,31,0,0,3,3,2209.84,3
140000197808099887,37,0,0,0,3,1805.12,4
350000200606197757,29,0,0,0,4,1874.76,3
630000198407131699,28,0,0,2,1,1826.14,3
370000196407220074,22,0,0,1,0,649.16,3
530000198111205552,41,0,0,1,3,1098.9299999999998,4
22000019580128436X,41,0,0,1,4,2465.53,3
340000198708171070,24,0,0,0,2,499.49,3
370000200206206865,39,0,0,1,4,3190.34,3
520000200105118389,24,0,0,2,5,2947.62,4
630000195401022527,35,0,0,1,5,1776.36,3
330000195302103312,23,0,0,0,3,1683.4699999999998,3
120000199908055705,31,0,0,2,5,2889.58,3
440000200605046713,44,0,0,1,5,2238.14,4
610000195202078129,26,0,0,2,2,831.6700000000001,4
640000196311190179,33,0,0,0,3,887.3,4
350000196006036539,38,0,0,2,1,1780.51,3
140000195102117722,27,0,0,1,3,2805.85,3
130000196809047337,32,0,0,0,3,1787.1999999999998,3
350000198009241262,36,0,0,0,6,3929.92,4
430000199207205363,33,0,0,1,4,2163.49,3
430000196006256806,38,0,0,2,5,2689.4500000000003,3
110000199012032322,37,0,0,0,2,1314.91,4
630000198712130860,27,0,0,0,2,1088.11,4
420000199304105530,32,0,0,0,4,1816.62,3
210000197501201355,31,0,0,0,6,2219.77,3
540000198602213209,33,0,0,1,3,2211.41,3
150000197209105589,32,0,0,2,7,4964.27,5
320000197410083096,25,0,0,0,4,953.53,4
330000197303013131,37,0,0,3,5,3514.57,4
320000197102276515,34,0,0,2,6,3554.74,3
140000195902253765,30,0,0,3,3,2761.36,3
36000019940915990X,30,0,0,4,3,3162.43,4
310000198110093180,33,0,0,0,2,832.72,4
370000198104222629,36,0,0,1,4,3801.6600000000008,3
650000199606028676,38,0,0,0,6,2756.61,4
520000200503271274,31,0,0,1,3,2837.83,3
310000199707238631,39,0,0,1,9,3967.1100000000006,3
650000197511035014,25,0,0,0,2,1172.22,4
44000019510806006X,29,0,0,1,3,2395.82,3
230000200608107850,27,0,0,0,4,1195.32,4
45000019850111009X,39,0,0,1,3,1204.4199999999998,3
510000195708161559,30,0,0,1,2,2265.24,3
110000198610177324,35,0,0,1,2,1989.01,3
620000200103256714,36,0,0,3,4,3381.17,4
130000200207263285,28,0,0,0,0,0.0,1
14000019970930459X,30,0,0,1,1,1498.42,4
310000195810027199,40,0,0,2,5,3052.15,4
320000196402218347,31,0,0,1,6,2620.1,3
370000196108141720,33,0,0,1,3,2171.15,4
110000196912072481,27,0,0,1,3,1520.7,4
360000198301187269,26,0,0,2,4,1161.03,4
540000197408119943,20,0,0,0,2,920.24,4
410000199512086467,27,0,0,1,0,454.33,3
530000196906105951,34,0,0,1,2,1393.43,4
610000197805265416,36,0,0,2,3,2535.6800000000003,3
410000195605230212,31,0,0,3,7,3987.23,5
360000197307095555,28,0,0,2,3,2318.69,3
440000198308061618,30,0,0,1,3,1368.29,4
36000019730512069X,41,0,0,2,4,4033.4,3
440000195012247276,28,0,0,1,4,2583.42,4
610000195606133454,33,0,0,0,5,3206.86,3
630000197104018993,41,0,0,3,7,6289.63,5
540000197811137658,24,0,0,4,6,4660.23,5
630000197303078905,17,0,0,1,8,4383.06,5
360000200610236618,22,0,0,6,5,5411.51,5
530000195506129757,21,0,0,4,3,3527.09,5
430000199110243312,25,0,0,2,7,5347.29,5
420000196401304052,35,0,0,6,14,11184.99,5
650000198810015923,32,0,0,1,7,6483.51,5
520000197504257314,24,0,0,4,8,4876.77,5
330000198108089469,17,0,0,5,3,3305.59,5
610000198412131956,26,0,0,5,3,4026.35,5
650000195106247348,24,0,0,3,6,4003.56,5
630000197002061659,20,0,0,7,2,3592.7800000000007,5
370000200401272198,21,0,0,5,4,3692.7,5
120000197210059297,27,0,0,6,6,4994.56,5
630000199710174987,15,0,0,1,7,3507.42,5
430000198609083085,27,0,0,3,8,6543.46,5
610000196406125446,23,0,0,1,8,2854.37,5
120000198708023800,38,0,0,10,9,8894.32,5
440000200206202213,24,0,0,2,9,4244.59,5
370000198909260200,20,0,0,1,5,2800.37,4
150000197812246271,24,0,0,6,9,9769.21,5
360000197901155143,27,0,0,6,8,5786.67,5
130000200508155579,35,0,0,5,8,7103.489999999999,5
370000198309304812,22,0,0,3,5,3238.47,5
360000196808091152,35,0,0,11,9,8256.96,5
320000198306095286,25,0,0,4,7,5515.7,5
64000019921216274X,26,0,0,5,9,6419.27,5
12000019780223006X,37,0,0,5,8,5659.209999999999,5
140000196512180024,24,0,0,6,6,4832.04,5
34000019770520045X,25,0,0,6,4,4018.7199999999993,5
350000195109128132,24,0,0,5,4,5471.4400000000005,5
65000019911103461X,26,0,0,6,6,4726.259999999999,5
500000199709199299,31,0,0,3,8,4250.050000000001,5
420000198905282415,37,0,0,5,7,4927.33,5
360000199102029043,28,0,0,5,6,5927.67,5
610000197509275011,33,0,0,4,4,4009.31,4
410000197103014180,32,0,0,6,12,6383.539999999998,5
310000200302171665,31,0,0,5,7,7255.4,5
500000198606233517,29,0,0,2,10,5996.679999999999,5
330000195202163502,23,0,0,1,7,3446.0,5
110000199812105702,27,0,0,11,8,9201.67,5
510000196112149959,19,0,0,0,5,1480.03,4
150000196911069819,35,0,0,5,6,7246.639999999999,5
510000199701107419,33,0,0,8,6,7651.990000000002,5
510000197908129317,32,0,0,4,6,5491.61,5
15000019950119053X,21,0,0,2,6,3293.57,5
510000197902146837,27,0,0,2,5,2241.78,4
500000200509206859,21,0,0,6,4,4541.4400000000005,5
360000196111141295,26,0,0,5,8,5035.96,5
320000196701139200,35,0,0,7,7,6917.38,5
340000197811304914,30,0,0,5,7,5146.6,5
350000195509209820,23,0,0,5,8,5994.109999999999,5
520000196704054883,19,0,0,0,9,2861.8,5
610000196308169226,22,0,0,4,5,4697.42,5
330000195910259388,30,0,0,6,7,5508.77,5
430000196012024075,26,0,0,5,4,3777.69,5
330000200005209341,25,0,0,4,13,6232.449999999999,5
510000196601180332,25,0,0,4,5,4945.46,5
330000200207066617,26,0,0,6,2,3869.0,5
330000199607188474,32,0,0,2,12,5475.830000000001,5
460000195510054374,16,0,0,1,4,3338.52,5
410000196002140263,29,0,0,6,9,6480.28,5
36000019680212665X,27,0,0,6,10,7004.220000000001,5
230000200110280306,22,0,0,7,4,3764.36,5
43000020040525855X,27,0,0,3,10,7096.620000000001,5
460000198601287572,26,0,0,5,5,4619.16,5
370000197201159049,26,0,0,2,8,4658.93,5
610000199605174674,25,0,0,2,7,3422.7300000000005,5
630000196201156250,31,0,0,7,6,5266.17,5
310000198412059666,27,0,0,3,6,4594.03,5
640000199104107639,23,0,0,5,8,6448.7,5
510000198309289225,24,0,0,4,5,4160.53,5
530000197503268523,35,0,0,7,11,8261.66,5
220000198310243508,32,0,0,3,9,6001.260000000001,5
340000200010235108,17,0,0,3,2,2606.1800000000003,4
510000197605277814,27,0,0,11,6,6054.44,5
450000197812078010,29,0,0,2,7,4473.69,5
14000019750829463X,28,0,0,3,10,7571.9000000000015,5
320000197807172708,27,0,0,4,4,3961.59,5
430000197612220146,29,0,0,1,5,3714.02,4
450000200305011334,28,0,0,4,5,4140.97,5
