ID,Total_Count,Refund_Only_Count,Rental_Not_Returned_Count,Partial_Payment_After_Receipt_Count,Payment_Without_Delivery_Count,Amount_of_Loss,level
150000199702020430,37,0,0,0,0,0.0,1
430000199203180322,33,0,0,0,0,0.0,1
42000019530615723X,45,0,0,0,0,0.0,1
370000198212031299,48,0,0,0,0,0.0,1
230000196411226873,37,0,0,0,0,0.0,1
510000195011293498,37,0,0,0,0,0.0,1
220000199106226625,30,0,0,0,0,0.0,1
430000200303058725,45,0,0,0,0,0.0,1
310000198401232152,46,0,0,0,0,0.0,1
120000196504083220,46,0,0,0,0,0.0,1
520000197606037486,48,0,0,0,0,0.0,1
45000019860928477X,32,0,0,0,0,0.0,1
420000196903014485,36,0,0,0,0,0.0,1
430000197107279630,38,0,0,0,0,0.0,1
120000196704269652,35,0,0,0,0,0.0,1
340000197410241799,34,0,0,0,0,0.0,1
320000197005213694,43,0,0,0,0,0.0,1
520000195109265569,45,0,0,0,0,0.0,1
520000195905072338,41,0,0,0,0,0.0,1
340000198412133817,38,0,0,0,0,0.0,1
130000200102189816,47,0,0,0,0,0.0,1
640000196908033387,38,0,0,0,0,0.0,1
150000196611271257,42,0,0,0,0,0.0,1
340000196404204049,43,0,0,0,0,0.0,1
420000198512152185,31,0,0,0,0,0.0,1
310000196403015822,51,0,0,0,0,0.0,1
640000198303060613,36,0,0,0,0,0.0,1
630000198809136812,35,0,0,0,0,0.0,1
610000195607071187,33,0,0,0,0,0.0,1
150000195908262293,48,0,0,0,0,0.0,1
430000195603148278,46,0,0,0,0,0.0,1
630000195705225841,29,0,0,0,0,0.0,1
620000197805318903,29,0,0,0,0,0.0,1
640000195603019344,42,0,0,0,0,0.0,1
640000197010190313,40,0,0,0,0,0.0,1
520000200303169064,46,0,0,0,0,0.0,1
120000199010101621,47,0,0,0,0,0.0,1
540000199510306680,40,0,0,0,0,0.0,1
370000200307192386,35,0,0,0,0,0.0,1
450000198312038519,51,0,0,0,0,0.0,1
450000197711287155,33,0,0,0,0,0.0,1
500000197307260633,41,0,0,0,0,0.0,1
150000198802190176,47,0,0,0,0,0.0,1
330000196101170441,45,0,0,0,0,0.0,1
370000196311087096,45,0,0,0,0,0.0,1
51000019510326298X,42,0,0,0,0,0.0,1
210000196506231276,32,0,0,0,0,0.0,1
340000200010161823,56,0,0,0,0,0.0,1
620000195002056752,34,0,0,0,0,0.0,1
210000199706148139,45,0,0,0,0,0.0,1
210000198409074183,50,0,0,0,0,0.0,1
120000199401305218,45,0,0,0,0,0.0,1
230000198206154582,37,0,0,0,0,0.0,1
420000199705105427,40,0,0,0,0,0.0,1
33000019510820390X,48,0,0,0,0,0.0,1
150000199204092837,39,0,0,0,0,0.0,1
510000195401168799,35,0,0,0,0,0.0,1
230000195512120969,51,0,0,0,0,0.0,1
510000198112166467,41,0,0,0,0,0.0,1
370000196511051610,44,0,0,0,0,0.0,1
330000195411221748,44,0,0,0,0,0.0,1
420000200303309860,28,0,0,0,0,0.0,1
340000195006149019,42,0,0,0,0,0.0,1
350000199511224745,58,0,0,0,0,0.0,1
120000196512226578,39,0,0,0,0,0.0,1
310000199305311533,37,0,0,0,0,0.0,1
120000198508214848,62,0,0,0,0,0.0,1
370000198210088996,42,0,0,0,0,0.0,1
510000197407176238,34,0,0,0,0,0.0,1
520000196704054883,50,0,0,0,0,0.0,1
430000195403172468,38,0,0,0,0,0.0,1
340000200405041324,41,0,0,0,0,0.0,1
520000199505027042,43,0,0,0,0,0.0,1
610000195008202341,32,0,0,0,0,0.0,1
430000198704204316,50,0,0,0,0,0.0,1
520000199610218705,49,0,0,0,0,0.0,1
650000198306099187,34,0,0,0,0,0.0,1
140000196705314105,30,0,0,0,0,0.0,1
130000195208296448,41,0,0,0,0,0.0,1
45000019720908300X,61,0,0,0,0,0.0,1
410000197812092253,33,0,0,0,0,0.0,1
230000196003043146,46,0,0,0,0,0.0,1
520000198611045522,45,0,0,0,0,0.0,1
360000199102029043,46,0,0,0,0,0.0,1
650000198906138565,40,0,0,0,0,0.0,1
110000200207279689,43,0,0,0,0,0.0,1
420000199812279617,36,0,0,0,0,0.0,1
610000199704183496,51,0,0,0,0,0.0,1
440000195906229149,33,0,0,0,0,0.0,1
110000198704083636,44,0,0,0,0,0.0,1
430000198706254907,33,0,0,0,0,0.0,1
350000199103076843,47,0,0,0,0,0.0,1
14000019750829463X,37,0,0,0,0,0.0,1
410000200204115508,41,0,0,0,0,0.0,1
640000196603199263,40,0,0,0,0,0.0,1
150000200502091336,31,0,0,0,0,0.0,1
460000196610048945,51,0,0,0,0,0.0,1
530000199612205539,33,0,0,0,0,0.0,1
650000200411232808,41,0,0,0,0,0.0,1
410000195512089803,39,0,0,0,0,0.0,1
210000196905271793,46,0,0,0,0,0.0,1
650000197405090001,31,0,0,0,0,0.0,1
14000019580705408X,41,0,0,0,0,0.0,1
610000195211052537,35,0,0,0,0,0.0,1
420000196404099584,41,0,0,0,0,0.0,1
350000197711166106,39,0,0,0,0,0.0,1
640000199602147692,32,0,0,0,0,0.0,1
420000197804054224,49,0,0,0,0,0.0,1
360000199304027329,43,0,0,0,0,0.0,1
440000199106200397,35,0,0,0,0,0.0,1
23000020010618184X,50,0,0,0,0,0.0,1
220000198912196382,49,0,0,0,0,0.0,1
210000197201075975,36,0,0,0,0,0.0,1
540000198709202139,55,0,0,0,0,0.0,1
640000200609085629,39,0,0,0,0,0.0,1
120000196407314410,43,0,0,0,0,0.0,1
460000196412278686,52,0,0,0,0,0.0,1
150000196412310778,34,0,0,0,0,0.0,1
310000195207077810,38,0,0,0,0,0.0,1
520000199509254103,32,0,0,0,0,0.0,1
320000197102135456,35,0,0,0,0,0.0,1
320000198403164247,39,0,0,0,0,0.0,1
140000198510204554,39,0,0,0,0,0.0,1
120000195112078735,31,0,0,0,0,0.0,1
630000198911250099,45,0,0,0,0,0.0,1
23000019670506569X,45,0,0,0,0,0.0,1
450000198006207820,38,0,0,0,0,0.0,1
640000197006134183,37,0,0,0,0,0.0,1
220000199103265645,40,0,0,0,0,0.0,1
630000196311192877,47,0,0,0,0,0.0,1
360000197308292040,42,0,0,0,0,0.0,1
610000199507108622,35,0,0,0,0,0.0,1
430000196909213858,38,0,0,0,0,0.0,1
630000195610099117,39,0,0,0,0,0.0,1
64000019590810059X,36,0,0,0,0,0.0,1
510000196303088693,44,0,0,0,0,0.0,1
220000197508123945,48,0,0,0,0,0.0,1
340000199504104372,45,0,0,0,0,0.0,1
420000195005210076,32,0,0,0,0,0.0,1
110000195201124885,38,0,0,0,0,0.0,1
420000200012290389,44,0,0,0,0,0.0,1
120000195611274319,44,0,0,0,0,0.0,1
620000199007290060,43,0,0,0,0,0.0,1
120000199906235710,34,0,0,0,0,0.0,1
21000019780925287X,39,0,0,0,0,0.0,1
620000195211112706,41,0,0,0,0,0.0,1
21000020021210481X,36,0,0,0,0,0.0,1
320000196711100051,43,0,0,0,0,0.0,1
150000199610012089,44,0,0,0,0,0.0,1
650000200207063058,47,0,0,0,0,0.0,1
150000197604167480,41,0,0,0,0,0.0,1
610000199804178205,39,0,0,0,0,0.0,1
440000197108174170,43,0,0,0,0,0.0,1
34000019951024702X,52,0,0,0,0,0.0,1
410000200501033322,38,0,0,0,0,0.0,1
460000198910106982,40,0,0,0,0,0.0,1
350000199507270140,40,0,0,0,0,0.0,1
210000199511273511,33,0,0,0,0,0.0,1
230000195904033688,44,0,0,0,0,0.0,1
350000198811206181,36,0,0,0,0,0.0,1
500000199404125571,27,0,0,0,0,0.0,1
640000197501038316,45,0,0,0,0,0.0,1
120000196508253151,37,0,0,0,0,0.0,1
640000197512028412,41,0,0,0,0,0.0,1
370000195702175769,40,0,0,0,0,0.0,1
350000200509171328,36,0,0,0,0,0.0,1
210000197204210917,31,0,0,0,0,0.0,1
350000195511235032,42,0,0,0,0,0.0,1
450000196304149199,41,0,0,0,0,0.0,1
320000195303180705,41,0,0,0,0,0.0,1
410000197012080174,44,0,0,0,0,0.0,1
630000196107238831,43,0,0,0,0,0.0,1
430000197908057480,35,0,0,0,0,0.0,1
450000195203221628,58,0,0,0,0,0.0,1
540000197807260805,37,0,0,0,0,0.0,1
620000195609076274,40,0,0,0,0,0.0,1
360000199104143691,45,0,0,0,0,0.0,1
620000200208201904,38,0,0,0,0,0.0,1
500000196709116170,40,0,0,0,0,0.0,1
120000196208106635,43,0,0,0,0,0.0,1
450000199107148350,29,0,0,0,0,0.0,1
510000197707038793,50,0,0,0,0,0.0,1
440000199909293224,31,0,0,0,0,0.0,1
310000198803126547,45,0,0,0,0,0.0,1
320000196801047899,45,0,0,0,0,0.0,1
210000195512051154,51,0,0,0,0,0.0,1
350000195509209820,47,0,0,0,0,0.0,1
410000196309122158,57,0,0,0,0,0.0,1
360000197309033825,41,0,0,0,0,0.0,1
630000200502027566,47,0,0,0,0,0.0,1
12000019570910983X,45,0,0,0,0,0.0,1
120000197309051578,44,0,0,0,0,0.0,1
440000197111116529,43,0,0,0,0,0.0,1
130000199503079970,42,0,0,0,0,0.0,1
630000195003063956,44,0,0,0,0,0.0,1
410000197810044047,42,0,0,0,0,0.0,1
320000196209012929,36,0,0,0,0,0.0,1
320000197110298140,33,0,0,0,0,0.0,1
630000200301307924,36,0,0,0,0,0.0,1
120000197810126668,41,0,0,0,0,0.0,1
210000199702197814,49,0,0,0,0,0.0,1
530000199506303872,40,0,0,0,0,0.0,1
430000198703196641,45,0,0,0,0,0.0,1
450000198103205798,45,0,0,0,0,0.0,1
370000197411308823,39,0,0,0,0,0.0,1
320000200305167401,47,0,0,0,0,0.0,1
41000019661209409X,47,0,0,0,0,0.0,1
450000198509231726,48,0,0,0,0,0.0,1
430000195703222500,33,0,0,0,0,0.0,1
610000197611280079,41,0,0,0,0,0.0,1
640000199209229026,36,0,0,0,0,0.0,1
130000195210140995,44,0,0,0,0,0.0,1
610000195711107354,56,0,0,0,0,0.0,1
610000199509019754,44,0,0,0,0,0.0,1
54000019550402585X,38,0,0,0,0,0.0,1
210000195903273096,29,0,0,0,0,0.0,1
120000198706276927,48,0,0,0,0,0.0,1
140000197206168769,29,0,0,0,0,0.0,1
120000200506145316,52,0,0,0,0,0.0,1
310000200011250902,38,0,0,0,0,0.0,1
410000195510100626,37,0,0,0,0,0.0,1
610000195103045700,37,0,0,0,0,0.0,1
350000198607012275,35,0,0,0,0,0.0,1
540000196009213583,29,0,0,0,0,0.0,1
510000199812084651,35,0,0,0,0,0.0,1
210000197607011701,39,0,0,0,0,0.0,1
510000197606189488,48,0,0,0,0,0.0,1
370000195112133235,31,0,0,0,0,0.0,1
370000196003163157,26,0,0,0,0,0.0,1
620000199409164059,34,0,0,0,0,0.0,1
450000197211067260,44,0,0,0,0,0.0,1
540000195703031291,47,0,0,0,0,0.0,1
310000195404292229,44,0,0,0,0,0.0,1
370000198110125040,39,0,0,0,0,0.0,1
530000198206147877,48,0,0,0,0,0.0,1
330000200005296684,29,0,0,0,0,0.0,1
510000200403016039,39,0,0,0,0,0.0,1
370000199105246854,41,0,0,0,0,0.0,1
210000200506166936,41,0,0,0,0,0.0,1
430000196105018918,31,0,0,0,0,0.0,1
610000197404126343,37,0,0,0,0,0.0,1
340000197402210626,31,0,0,0,0,0.0,1
510000200009276182,40,0,0,0,0,0.0,1
450000197510262680,34,0,0,0,0,0.0,1
650000196608315659,43,0,0,0,0,0.0,1
620000199610145431,35,0,0,0,0,0.0,1
650000198608241572,39,0,0,0,0,0.0,1
330000198608202915,36,0,0,0,0,0.0,1
650000198003227161,48,0,0,0,0,0.0,1
530000197105062407,32,0,0,0,0,0.0,1
130000197902160769,40,0,0,0,0,0.0,1
310000200409153344,33,0,0,0,0,0.0,1
620000200010090401,43,0,0,0,0,0.0,1
330000199405162209,39,0,0,0,0,0.0,1
310000199302208020,41,0,0,0,0,0.0,1
120000200011167636,43,0,0,0,0,0.0,1
230000195205017216,37,0,0,0,0,0.0,1
130000195706282583,30,0,0,0,0,0.0,1
650000199508265977,29,0,0,0,0,0.0,1
420000196706273728,39,0,0,0,0,0.0,1
520000198702147495,24,0,0,0,0,0.0,1
230000195705087157,28,0,0,0,0,0.0,1
51000019940430538X,38,0,0,0,0,0.0,1
460000198111027997,39,0,0,0,0,0.0,1
22000019590926394X,40,0,0,0,0,0.0,1
330000197501055201,40,0,0,0,0,0.0,1
450000198803256844,31,0,0,0,0,0.0,1
620000200612050714,36,0,0,0,0,0.0,1
530000196805275644,36,0,0,0,0,0.0,1
210000197204201797,41,0,0,0,0,0.0,1
540000199208270517,43,0,0,0,0,0.0,1
360000195001059122,43,0,0,0,0,0.0,1
460000200502239866,36,0,0,0,0,0.0,1
65000019691206548X,46,0,0,0,0,0.0,1
61000019920116674X,34,0,0,0,0,0.0,1
310000200011296433,46,0,0,0,0,0.0,1
140000199007011178,47,0,0,0,0,0.0,1
130000196703205472,50,0,0,0,0,0.0,1
610000196209160058,44,0,0,0,0,0.0,1
640000198102266981,27,0,0,0,0,0.0,1
340000195106111165,31,0,0,0,0,0.0,1
450000195612038410,43,0,0,0,0,0.0,1
350000197505130890,37,0,0,0,0,0.0,1
21000019711126588X,42,0,0,0,0,0.0,1
110000198109294738,38,0,0,0,0,0.0,1
64000019940202476X,48,0,0,0,0,0.0,1
420000199012129629,36,0,0,0,0,0.0,1
500000196202207532,38,0,0,0,0,0.0,1
360000195406179181,34,0,0,0,0,0.0,1
650000198502163051,50,0,0,0,0,0.0,1
410000199710183006,68,0,0,0,0,0.0,1
440000197912305514,43,0,0,0,0,0.0,1
320000198503163911,34,0,0,0,0,0.0,1
450000199502028586,36,0,0,0,0,0.0,1
520000195411147694,47,0,0,0,0,0.0,1
120000198804071845,51,0,0,0,0,0.0,1
410000197510261082,34,0,0,0,0,0.0,1
420000197912105228,41,0,0,0,0,0.0,1
330000200203050255,48,0,0,0,0,0.0,1
610000199006055921,29,0,0,0,0,0.0,1
460000197809029009,40,0,0,0,0,0.0,1
140000199610204740,46,0,0,0,0,0.0,1
150000196912238952,47,0,0,0,0,0.0,1
620000195005100421,37,0,0,0,0,0.0,1
23000019670801488X,45,0,0,0,0,0.0,1
120000195002229408,36,0,0,0,0,0.0,1
13000019970105925X,33,0,0,0,0,0.0,1
620000195306059936,32,0,0,0,0,0.0,1
130000197212293185,46,0,0,0,0,0.0,1
460000199605168911,46,0,0,0,0,0.0,1
530000197805158952,45,0,0,0,0,0.0,1
540000198706287982,47,0,0,0,0,0.0,1
530000195810127772,38,0,0,0,0,0.0,1
500000200209224270,36,0,0,0,0,0.0,1
430000196104286769,35,0,0,0,0,0.0,1
630000198711282512,32,0,0,0,0,0.0,1
36000019770417808X,48,0,0,0,0,0.0,1
640000196009058118,37,0,0,0,0,0.0,1
120000200210173211,51,0,0,0,0,0.0,1
340000196111036213,36,0,0,0,0,0.0,1
54000019730829172X,34,0,0,0,0,0.0,1
430000195503179413,52,0,0,0,0,0.0,1
610000195509110963,34,0,0,0,0,0.0,1
35000019770911434X,39,0,0,0,0,0.0,1
140000196909064769,49,0,0,0,0,0.0,1
340000197709295652,35,0,0,0,0,0.0,1
440000198605057949,43,0,0,0,0,0.0,1
520000196604302587,37,0,0,0,0,0.0,1
530000195308188449,42,0,0,0,0,0.0,1
360000198102256962,42,0,0,0,0,0.0,1
330000196911012402,47,0,0,0,0,0.0,1
150000200409167535,43,0,0,0,0,0.0,1
650000197407220754,34,0,0,0,0,0.0,1
220000197411041521,41,0,0,0,0,0.0,1
430000195907101428,35,0,0,0,0,0.0,1
64000019870725895X,36,0,0,0,0,0.0,1
530000199912049427,39,0,0,0,0,0.0,1
220000196712286114,33,0,0,0,0,0.0,1
540000197801135587,39,0,0,0,0,0.0,1
120000196408126534,51,0,0,0,0,0.0,1
310000198210271554,34,0,0,0,0,0.0,1
420000199402183727,47,0,0,0,0,0.0,1
340000200401259238,30,0,0,0,0,0.0,1
12000019880501405X,44,0,0,0,0,0.0,1
610000199803280611,40,0,0,0,0,0.0,1
650000199905118663,35,0,0,0,0,0.0,1
220000199302082817,49,0,0,0,0,0.0,1
520000195801256386,49,0,0,0,0,0.0,1
330000195510072960,38,0,0,0,0,0.0,1
50000019940516218X,42,0,0,0,0,0.0,1
530000197502026119,44,0,0,0,0,0.0,1
410000197112258785,35,0,0,0,0,0.0,1
220000196609283679,41,0,0,0,0,0.0,1
320000195703278007,46,0,0,0,0,0.0,1
310000197812022104,40,0,0,0,0,0.0,1
640000198108043076,48,0,0,0,0,0.0,1
370000198312260902,40,0,0,0,0,0.0,1
51000019920326469X,35,0,0,0,0,0.0,1
41000019551110993X,51,0,0,0,0,0.0,1
420000200601241630,30,0,0,0,0,0.0,1
620000197212288841,36,0,0,0,0,0.0,1
12000019971215797X,45,0,0,0,0,0.0,1
140000196801182296,40,0,0,0,0,0.0,1
120000197001198362,36,0,0,0,0,0.0,1
410000199910227552,44,0,0,0,0,0.0,1
500000195312149359,38,0,0,0,0,0.0,1
140000196012071016,59,0,0,0,0,0.0,1
420000197810087217,31,0,0,0,0,0.0,1
640000195602159863,35,0,0,0,0,0.0,1
500000199901069849,37,0,0,0,0,0.0,1
150000196704252522,40,0,0,0,0,0.0,1
320000198411304705,36,0,0,0,0,0.0,1
430000198105037608,42,0,0,0,0,0.0,1
360000195307090659,41,0,0,0,0,0.0,1
440000199009032475,42,0,0,0,0,0.0,1
150000196104059630,49,0,0,0,0,0.0,1
41000019560713454X,40,0,0,0,0,0.0,1
230000198408200006,36,0,0,0,0,0.0,1
610000200012062533,47,0,0,0,0,0.0,1
630000199207133037,39,0,0,0,0,0.0,1
430000195601301494,42,0,0,0,0,0.0,1
310000198308215040,39,0,0,0,0,0.0,1
120000197303289411,30,0,0,0,0,0.0,1
150000199801135217,36,0,0,0,0,0.0,1
440000200012197604,40,0,0,0,0,0.0,1
640000198303173503,34,0,0,0,0,0.0,1
120000199604240274,47,0,0,0,0,0.0,1
14000019900726903X,36,0,0,0,0,0.0,1
150000200012139923,34,0,0,0,0,0.0,1
540000200112130961,47,0,0,0,0,0.0,1
650000200405228503,43,0,0,0,0,0.0,1
540000197307150028,45,0,0,0,0,0.0,1
440000198311041060,41,0,0,0,0,0.0,1
53000019530529924X,55,0,0,0,0,0.0,1
150000196402178363,46,0,0,0,0,0.0,1
110000197708153780,42,0,0,0,0,0.0,1
540000198502094118,47,0,0,0,0,0.0,1
32000019980930569X,37,0,0,0,0,0.0,1
450000200008052949,40,0,0,0,0,0.0,1
460000195612162464,34,0,0,0,0,0.0,1
440000197311300291,41,0,0,0,0,0.0,1
640000195806122384,36,0,0,0,0,0.0,1
540000196502092535,37,0,0,0,0,0.0,1
410000200510146302,47,0,0,0,0,0.0,1
330000195702256422,32,0,0,0,0,0.0,1
63000019751029300X,41,0,0,0,0,0.0,1
210000197409030338,32,0,0,0,0,0.0,1
440000195706179925,38,0,0,0,0,0.0,1
230000199007117310,29,0,0,0,0,0.0,1
520000199108319631,43,0,0,0,0,0.0,1
220000198210111567,37,0,0,0,0,0.0,1
210000197511123645,32,0,0,0,0,0.0,1
150000196812083885,35,0,0,0,0,0.0,1
650000198710169650,34,0,0,0,0,0.0,1
230000196603218413,41,0,0,0,0,0.0,1
520000195904099870,40,0,0,0,0,0.0,1
650000197304105462,37,0,0,0,0,0.0,1
540000197108304880,32,0,0,0,0,0.0,1
360000195111065216,40,0,0,0,0,0.0,1
230000195802202719,37,0,0,0,0,0.0,1
220000197311249499,46,0,0,0,0,0.0,1
410000195306257204,39,0,0,0,0,0.0,1
510000197412122082,36,0,0,0,0,0.0,1
220000195510021551,43,0,0,0,0,0.0,1
330000195804163358,55,0,0,0,0,0.0,1
530000199512114533,47,0,0,0,0,0.0,1
460000198101132267,34,0,0,0,0,0.0,1
450000196602225874,36,0,0,0,0,0.0,1
330000199101223455,45,0,0,0,0,0.0,1
500000195110293563,40,0,0,0,0,0.0,1
410000195311034857,25,0,0,0,0,0.0,1
140000197707137995,47,0,0,0,0,0.0,1
32000019950108566X,50,0,0,0,0,0.0,1
530000198701221691,42,0,0,0,0,0.0,1
220000197208136082,34,0,0,0,0,0.0,1
500000196712236827,37,0,0,0,0,0.0,1
140000195108029600,48,0,0,0,0,0.0,1
140000199903084332,46,0,0,0,0,0.0,1
130000199607083202,47,0,0,0,0,0.0,1
430000200505281458,25,0,0,0,0,0.0,1
610000199601132223,45,0,0,0,0,0.0,1
370000197909215608,44,0,0,0,0,0.0,1
450000199107042775,41,0,0,0,0,0.0,1
340000197405029603,43,0,0,0,0,0.0,1
450000195703169053,50,0,0,0,0,0.0,1
140000198905235590,47,0,0,0,0,0.0,1
320000199206059709,47,0,0,0,0,0.0,1
440000200110277528,50,0,0,0,0,0.0,1
450000199401156255,43,0,0,0,0,0.0,1
630000199612108062,42,0,0,0,0,0.0,1
510000199707216384,45,0,0,0,0,0.0,1
110000196605025407,35,0,0,0,0,0.0,1
330000197402079013,55,0,0,0,0,0.0,1
430000197906284065,39,0,0,0,0,0.0,1
450000195707057331,24,0,0,0,0,0.0,1
46000019550731119X,44,0,0,0,0,0.0,1
150000195108149196,40,0,0,0,0,0.0,1
370000198201094956,37,0,0,0,0,0.0,1
340000196911309996,32,0,0,0,0,0.0,1
120000196701135982,44,0,0,0,0,0.0,1
310000200612093252,48,0,0,0,0,0.0,1
36000019680212665X,44,0,0,0,0,0.0,1
220000199204169265,30,0,0,0,0,0.0,1
350000200009184659,36,0,0,0,0,0.0,1
500000200509206859,25,0,0,0,0,0.0,1
420000195312259291,42,0,0,0,0,0.0,1
440000198404097231,35,0,0,0,0,0.0,1
410000195607217409,48,0,0,0,0,0.0,1
420000197905242531,38,0,0,0,0,0.0,1
310000197301022399,54,0,0,0,0,0.0,1
230000198904258901,28,0,0,0,0,0.0,1
130000198912115026,44,0,0,0,0,0.0,1
630000195104178445,37,0,0,0,0,0.0,1
360000199810295748,35,0,0,0,0,0.0,1
510000199605236915,45,0,0,0,0,0.0,1
370000196111166451,43,0,0,0,0,0.0,1
220000197103140069,32,0,0,0,0,0.0,1
420000195211154343,46,0,0,0,0,0.0,1
410000200506064590,26,0,0,0,0,0.0,1
530000196409148934,50,0,0,0,0,0.0,1
33000019890830127X,38,0,0,0,0,0.0,1
500000199609275258,42,0,0,0,0,0.0,1
310000196012207755,49,0,0,0,0,0.0,1
310000198611286052,38,0,0,0,0,0.0,1
630000195311125733,35,0,0,0,0,0.0,1
440000198803076331,44,0,0,0,0,0.0,1
330000199603137178,34,0,0,0,0,0.0,1
370000196512115866,45,0,0,0,0,0.0,1
310000197709295964,42,0,0,0,0,0.0,1
14000020040724884X,44,0,0,0,0,0.0,1
520000197809066359,43,0,0,0,0,0.0,1
530000197105172710,34,0,0,0,0,0.0,1
350000199009233873,40,0,0,0,0,0.0,1
450000198407126984,37,0,0,0,0,0.0,1
510000196306123642,44,0,0,0,0,0.0,1
510000196208116940,42,0,0,0,0,0.0,1
350000195109128132,46,0,0,0,0,0.0,1
370000197304102192,41,0,0,0,0,0.0,1
210000198802258894,32,0,0,0,0,0.0,1
320000198007259594,30,0,0,0,0,0.0,1
620000197809056912,47,0,0,0,0,0.0,1
340000200206223109,47,0,0,0,0,0.0,1
450000199309034597,29,0,0,0,0,0.0,1
210000195903132189,39,0,0,0,0,0.0,1
140000199606063252,44,0,0,0,0,0.0,1
53000019791201388X,35,0,0,0,0,0.0,1
370000195907145811,51,0,0,0,0,0.0,1
510000195509206814,46,0,0,0,0,0.0,1
230000199108221619,41,0,0,0,0,0.0,1
310000198405088610,37,0,0,0,0,0.0,1
530000196710211541,33,0,0,0,0,0.0,1
500000197505207200,39,0,0,0,0,0.0,1
650000200310269222,32,0,0,0,0,0.0,1
340000199407085480,38,0,0,0,0,0.0,1
31000019530714366X,46,0,0,0,0,0.0,1
520000197407010811,39,0,0,0,0,0.0,1
420000198208240519,44,0,0,0,0,0.0,1
530000195506035101,42,0,0,0,0,0.0,1
350000196710112726,40,0,0,0,0,0.0,1
450000198710199780,44,0,0,0,0,0.0,1
430000198412065342,34,0,0,0,0,0.0,1
410000196504107471,46,0,0,0,0,0.0,1
620000197008113956,34,0,0,0,0,0.0,1
520000200605294928,31,0,0,0,0,0.0,1
110000198411014362,42,0,0,0,0,0.0,1
360000199605048852,43,0,0,0,0,0.0,1
410000198007177195,46,0,0,0,0,0.0,1
410000195412272264,31,0,0,0,0,0.0,1
640000196512270466,40,0,0,0,0,0.0,1
630000195411129870,35,0,0,0,0,0.0,1
210000197909128657,41,0,0,0,0,0.0,1
33000019881204271X,38,0,0,0,0,0.0,1
650000198904078984,36,0,0,0,0,0.0,1
640000199901279548,50,0,0,0,0,0.0,1
22000020000915686X,27,0,0,0,0,0.0,1
420000200606227707,41,0,0,0,0,0.0,1
410000199207316887,43,0,0,0,0,0.0,1
430000195708168849,41,0,0,0,0,0.0,1
320000195505104233,43,0,0,0,0,0.0,1
220000196505018678,41,0,0,0,0,0.0,1
530000197104145024,45,0,0,0,0,0.0,1
420000197309186529,42,0,0,0,0,0.0,1
420000195606261426,34,0,0,0,0,0.0,1
420000197912193934,40,0,0,0,0,0.0,1
430000198705189699,35,0,0,0,0,0.0,1
130000200207052613,38,0,0,0,0,0.0,1
620000197802197392,33,0,0,0,0,0.0,1
540000197705189286,53,0,0,0,0,0.0,1
22000019950912501X,47,0,0,0,0,0.0,1
310000198110022235,38,0,0,0,0,0.0,1
130000200409246969,46,0,0,0,0,0.0,1
12000019800319807X,38,0,0,0,0,0.0,1
310000196810260761,38,0,0,0,0,0.0,1
610000199901288529,45,0,0,0,0,0.0,1
130000198407176143,32,0,0,0,0,0.0,1
450000199702230412,37,0,0,0,0,0.0,1
510000196706045364,46,0,0,0,0,0.0,1
540000197803215556,46,0,0,0,0,0.0,1
370000198109015602,34,0,0,0,0,0.0,1
23000019860607643X,42,0,0,0,0,0.0,1
340000195503127945,37,0,0,0,0,0.0,1
530000196706302467,50,0,0,0,0,0.0,1
320000195609015147,45,0,0,0,0,0.0,1
45000019790313716X,42,0,0,0,0,0.0,1
370000196107083696,34,0,0,0,0,0.0,1
520000196502166318,56,0,0,0,0,0.0,1
130000197111173993,44,0,0,0,0,0.0,1
450000197812078010,55,0,0,0,0,0.0,1
450000197208257944,32,0,0,0,0,0.0,1
62000019780811229X,34,0,0,0,0,0.0,1
130000197901021388,29,0,0,0,0,0.0,1
420000199402171435,39,0,0,0,0,0.0,1
410000196201202332,28,0,0,0,0,0.0,1
140000200008010535,48,0,0,0,0,0.0,1
35000019950402696X,44,0,0,0,0,0.0,1
460000196903139189,42,0,0,0,0,0.0,1
210000197401042254,35,0,0,0,0,0.0,1
460000200009186879,38,0,0,0,0,0.0,1
150000196409282585,41,0,0,0,0,0.0,1
330000198005244032,38,0,0,0,0,0.0,1
420000200109103682,36,0,0,0,0,0.0,1
210000197503271533,40,0,0,0,0,0.0,1
230000195106132884,41,0,0,0,0,0.0,1
12000019930729919X,41,0,0,0,0,0.0,1
110000196302179126,46,0,0,0,0,0.0,1
640000196208298755,53,0,0,0,0,0.0,1
220000199802030191,39,0,0,0,0,0.0,1
130000196101195596,41,0,0,0,0,0.0,1
220000195612284942,43,0,0,0,0,0.0,1
64000019941224407X,50,0,0,0,0,0.0,1
130000197208046755,38,0,0,0,0,0.0,1
500000198903102839,35,0,0,0,0,0.0,1
110000198402159404,38,0,0,0,0,0.0,1
450000199501043119,38,0,0,0,0,0.0,1
41000019540224530X,53,0,0,0,0,0.0,1
640000196301216056,50,0,0,0,0,0.0,1
650000195805158352,31,0,0,0,0,0.0,1
650000199509021739,40,0,0,0,0,0.0,1
120000196704261490,34,0,0,0,0,0.0,1
120000196103255546,40,0,0,0,0,0.0,1
220000196807271425,43,0,0,0,0,0.0,1
640000196003199390,41,0,0,0,0,0.0,1
